Strain,Enviro,MIC50,Mass,Mass_norm,Activity,Activity_norm
yAG98,1.56,0.4,0.47415085034013604,1.1081677081217598,1.5409301020408164,0.771193478062325
yAG98,12.5,0.4,0.4116175170068027,0.9620171304490572,1.6757634353741495,0.8481661725190235
yAG98,3.12,0.4,0.4539841836734694,1.0610349258765652,1.6632967687074829,0.8307014352913872
yAG98,6.25,0.4,0.4096175170068027,0.9573428049371371,1.6332967687074829,0.8184277418045331
yAG43,0,0.4,0.5452508503401361,1.5041099335082617,1.1548634353741496,1
yAG43,0.39,0.4,0.5645175170068027,1.55725828660271,1.0875634353741497,0.942334085110263
yAG43,0.78,0.4,0.5461175170068028,1.5065006898758322,0.996296768707483,0.8619476865706792
yAG43,1.56,0.4,0.4720841836734694,1.3022749247845342,1.0741634353741496,0.9311608249179991
yAG43,12.5,0.4,0.39681751700680273,1.0946469294778478,1.182296768707483,1.0123610513788746
yAG43,3.12,0.4,0.4537841836734694,1.2517931845616066,1.124296768707483,0.9643999112831094
yAG43,6.25,0.4,0.4504508503401361,1.242597967763259,1.1252634353741497,0.9685877057877974
yAG60,0,0.8,0.5155175170068027,1.2988360259917773,1.678896768707483,1
yAG60,0.39,0.8,0.5997508503401361,1.511060216855235,1.7481301020408164,1.0416656502347432
yAG60,0.78,0.8,0.6321175170068027,1.5926073831901844,1.7687634353741497,1.0534825349635841
yAG60,1.56,0.8,0.5047841836734693,1.2717936083194255,1.6524634353741496,0.9843465731431625
yAG60,12.5,0.8,0.3669841836734694,0.9246092770849447,1.2056967687074829,0.7177685187265821
yAG60,3.12,0.8,0.45571751700680274,1.148171127531531,1.276596768707483,0.7598003200677395
yAG60,6.25,0.8,0.42551751700680274,1.0720828343291993,1.242296768707483,0.7386642830544231
yAG46,0,0.8,0.7244175170068028,1.5567944961458184,2.5112301020408165,1
yAG46,0.39,0.8,0.7214841836734693,1.5504906767578457,2.7375301020408163,1.0886409868729134
yAG46,0.78,0.8,0.6972175170068027,1.4983408981846185,2.5039301020408167,0.9950007412577883
yAG46,1.56,0.8,0.5436175170068027,1.1682499920507845,1.6772301020408162,0.6669413510073727
yAG46,12.5,0.8,0.30885085034013604,0.6637295380793014,1.374796768707483,0.5477589541881149
yAG46,3.12,0.8,0.46731751700680274,1.0042790536522719,1.421296768707483,0.5627326352598482
yAG46,6.25,0.8,0.45508418367346937,0.9779892614319772,1.5633301020408161,0.6189364559791057
yAG29,0,0.8,0.6128841836734694,1.4311358792364595,1.532296768707483,1
yAG29,0.39,0.8,0.5406841836734694,1.2625428346883836,1.4871634353741496,0.9725168107766959
yAG29,0.78,0.8,0.5147508503401361,1.2019863302292872,1.3458301020408163,0.8833799422689748
yAG29,1.56,0.8,0.4425841836734694,1.0334711218051946,1.3777301020408164,0.9007111437938982
yAG29,12.5,0.8,0.3368841836734694,0.786652772653787,1.2706967687074828,0.8335315186890643
yAG29,3.12,0.8,0.41225085034013603,0.9626402489802872,1.0863301020408163,0.7140033433236144
yAG29,6.25,0.8,0.3869508503401361,0.9035626308768757,1.260996768707483,0.828874734047939
yAG58,0,0.8,0.6987175170068027,1.46570131930489,1.178996768707483,1
yAG58,0.39,0.8,0.7456508503401361,1.564153479028507,1.2693634353741496,1.078188817339925
yAG58,0.78,0.8,0.6729175170068027,1.4115806008204583,1.2795634353741496,1.0879382523617487
yAG58,1.56,0.8,0.5496841836734694,1.1530737581370691,1.1022634353741496,0.937754524180001
yAG58,12.5,0.8,0.38121751700680273,0.7996808495836881,0.907896768707483,0.7744054429993612
yAG58,3.12,0.8,0.5457841836734694,1.1448927192963991,1.1011967687074828,0.936336083572225
yAG58,6.25,0.8,0.5101841836734694,1.0702145185969512,0.9596634353741496,0.8163603657706401
HSC002,0,0.8,0.33755085034013604,1.1913251938875529,0.7058301020408163,1
HSC002,0.39,0.8,0.36081751700680276,1.2734407215179924,0.7507301020408164,1.0622837271693917
HSC002,0.78,0.8,0.34295085034013606,1.210383525515248,0.7853634353741497,1.1130754698213117
HSC002,1.56,0.8,0.2675841836734694,0.9443903908842691,0.7375967687074829,1.0519540008309187
HSC002,12.5,0.8,0.14205085034013604,0.5013430025515548,0.737096768707483,1.0362467720685038
HSC002,3.12,0.8,0.18965085034013604,0.6693386665290152,0.6078634353741497,0.8364790232519226
HSC002,6.25,0.8,0.18165085034013603,0.6411041011546521,0.6347967687074829,0.8818558437438279
HSC007,0,0.8,0.43001751700680274,1.2751958685417597,2.066296768707483,1
HSC007,0.39,0.8,0.49025085034013605,1.453814866088202,2.206796768707483,1.0682471681503145
HSC007,0.78,0.8,0.5191841836734694,1.5396152478647998,2.35086343537415,1.142007256666193
HSC007,1.56,0.8,0.40355085034013605,1.1967102658567152,1.8299634353741496,0.8905150829092862
HSC007,12.5,0.8,0.27545085034013606,0.8168359949264563,1.140296768707483,0.5582450264340053
HSC007,3.12,0.8,0.3280175170068027,0.9727198682694222,1.2499967687074829,0.6107122884644918
HSC007,6.25,0.8,0.2931841836734694,0.869423325692758,1.154596768707483,0.5657897282500615
HSC008,0,0.8,0.607450850340136,1.3944766121951324,1.804396768707483,1
HSC008,0.39,0.8,0.6722841836734694,1.543309339934934,1.8692301020408164,1.0341774087025557
HSC008,0.78,0.8,0.5839175170068027,1.340453010249477,1.943296768707483,1.0744838880187726
HSC008,1.56,0.8,0.5596175170068027,1.2846694326030423,1.768896768707483,0.9782022601963272
HSC008,12.5,0.8,0.3260175170068027,0.7484124886439012,1.095996768707483,0.6072312225340927
HSC008,3.12,0.8,0.46501751700680277,1.0675037352634245,1.4288634353741496,0.7904558200974128
HSC008,6.25,0.8,0.4503841836734694,1.0339111555833356,1.1833634353741496,0.646157631815704
HSC012,0,0.8,0.5430175170068028,1.2565481969411776,1.297696768707483,1
HSC012,0.39,0.8,0.6173841836734694,1.4286334391035491,1.4101634353741497,1.0876913210877293
HSC012,0.78,0.8,0.518650850340136,1.2001634761788762,1.323796768707483,1.021736371441788
HSC012,1.56,0.8,0.4981841836734694,1.1528033960857806,1.1940634353741497,0.9213653679527891
HSC012,12.5,0.8,0.31085085034013604,0.7193121092401821,0.779696768707483,0.6019113519385345
HSC012,3.12,0.8,0.4765175170068027,1.1026665034790832,1.087296768707483,0.8402346096297475
HSC012,6.25,0.8,0.41315085034013604,0.9560353760247269,0.8461301020408163,0.654135316370931
HSC014,0,0.8,0.567950850340136,1.5172997701481565,1.5811634353741497,1
HSC014,0.39,0.8,0.6054508503401361,1.6174822795087471,1.707996768707483,1.0772809536923318
HSC014,0.78,0.8,0.5207841836734695,1.3912924361523922,1.7780634353741498,1.1225835236513089
HSC014,1.56,0.8,0.44855085034013603,1.1983186603440372,1.4959634353741496,0.943958323955258
HSC014,12.5,0.8,0.28225085034013603,0.7540426254996063,0.942696768707483,0.5924068896227251
HSC014,3.12,0.8,0.39011751700680275,1.0422120479803798,0.935196768707483,0.5884420754974513
HSC014,6.25,0.8,0.40361751700680276,1.0782777513501924,0.8963634353741496,0.5614615318305572
HSC015,0,0.8,0.5794841836734694,1.4351020067784106,2.0114301020408165,1
HSC015,0.39,0.8,0.5727508503401361,1.4184267972537625,1.9523301020408164,0.96898426799128
HSC015,0.78,0.8,0.5162175170068027,1.2784210776804814,2.3408967687074833,1.1622261216744705
HSC015,1.56,0.8,0.42901751700680274,1.0624688592820715,1.9767301020408163,0.9837119213221374
HSC015,12.5,0.8,0.26011751700680275,0.644185261948454,1.3453634353741497,0.6644735718818919
HSC015,3.12,0.8,0.4158508503401361,1.0298613951125868,1.6588301020408163,0.8218422347409174
HSC015,6.25,0.8,0.3770841836734694,0.9338551145325598,1.219496768707483,0.6003193464188223
HSC020,0,0.8,0.5218508503401361,1.5736560769308487,1.427696768707483,1
HSC020,0.39,0.8,0.529950850340136,1.5980818572372937,1.5230634353741497,1.0666335905999993
HSC020,0.78,0.8,0.4766175170068027,1.4372536741495876,1.6439301020408164,1.1536874034552291
HSC020,1.56,0.8,0.39011751700680275,1.1764104647042142,1.2073634353741496,0.8482627302668949
HSC020,12.5,0.8,0.29481751700680275,0.8890306050493691,0.9895634353741496,0.689427623813852
HSC020,3.12,0.8,0.34571751700680275,1.0425210022836988,0.8650634353741496,0.6049110369540338
HSC020,6.25,0.8,0.35371751700680276,1.0666452297468547,0.7834301020408163,0.5458339548833414
HSC028,0,0.8,0.6923175170068028,1.4676696950282786,1.350296768707483,1
HSC028,0.39,0.8,0.7194841836734694,1.5252613237277584,1.3436301020408163,0.99587614698933
HSC028,0.78,0.8,0.7137508503401361,1.5131070168120397,1.4932634353741496,1.1069428600120115
HSC028,1.56,0.8,0.5694841836734694,1.2072707358165202,1.3095301020408163,0.9692196255551343
HSC028,12.5,0.8,0.4514175170068027,0.95697681084283,1.044696768707483,0.772921855083452
HSC028,3.12,0.8,0.5054841836734694,1.0715947516410584,1.1022634353741496,0.8072335385564603
HSC028,6.25,0.8,0.46715085034013604,0.9903304902859643,1.000996768707483,0.7347757909995019
HSC029,0,0.8,0.6502508503401361,1.6121819941263655,1.1436301020408164,1
HSC029,0.39,0.8,0.5413175170068028,1.342101057718053,0.9971967687074829,0.8843548953497824
HSC029,0.78,0.8,0.6048508503401361,1.4996207225877727,1.1148634353741498,0.9988125396107002
HSC029,1.56,0.8,0.4153841836734694,1.0298716275618094,0.964896768707483,0.8718900829012373
HSC029,12.5,0.8,0.2905841836734694,0.7204520969887609,0.602796768707483,0.5433808189187188
HSC029,3.12,0.8,0.3250508503401361,0.805906101960057,0.7099634353741496,0.6307516320264922
HSC029,6.25,0.8,0.3149175170068027,0.7807822939220742,0.6720634353741497,0.5980811031511312
HSC030,0,0.8,0.7089175170068027,1.6365473396906511,1.9958967687074831,1
HSC030,0.39,0.8,0.6934175170068028,1.6007653436803004,1.908596768707483,0.9565175013202619
HSC030,0.78,0.8,0.6591508503401361,1.5216601998122565,1.9716301020408165,0.9839980266737293
HSC030,1.56,0.8,0.49005085034013607,1.1312901659186894,1.5011634353741496,0.7518528720068541
HSC030,12.5,0.8,0.3181841836734694,0.734533238113597,1.0641634353741496,0.5323455551056655
HSC030,3.12,0.8,0.43695085034013603,1.0087079731348427,1.2709634353741497,0.6324901971941475
HSC030,6.25,0.8,0.3952841836734694,0.9125198118166961,1.1547301020408163,0.5742378800759042
HSC034,0,0.8,0.5733508503401361,1.6268670977243764,1.8410634353741497,1
HSC034,0.39,0.8,0.5347175170068027,1.517246088462539,1.7575301020408165,0.9617591244360767
HSC034,0.78,0.8,0.5392841836734694,1.5302038781682092,1.7579301020408165,0.965087712688227
HSC034,1.56,0.8,0.36731751700680276,1.0422532424634472,1.4417301020408164,0.7875976007051944
HSC034,12.5,0.8,0.19718418367346938,0.5595046391222752,0.9727967687074829,0.553415402614417
HSC034,3.12,0.8,0.3379175170068027,0.9588315598327822,1.0157301020408163,0.548832815084372
HSC034,6.25,0.8,0.29481751700680275,0.8365365080851069,0.9693634353741496,0.5347850243404272
HSC038,0,0.8,0.7212841836734694,1.4710430576072693,1.3890301020408162,1
HSC038,0.39,0.8,0.7478508503401361,1.5252251836657256,1.3684634353741496,0.9860997739602895
HSC038,0.78,0.8,0.7521175170068027,1.5339269554793795,1.5513301020408163,1.1073130148343862
HSC038,1.56,0.8,0.6049175170068027,1.233715827908311,1.3503634353741496,0.9723784920389474
HSC038,12.5,0.8,0.3346175170068027,0.6824449869948607,0.8586301020408164,0.6251620847379357
HSC038,3.12,0.8,0.4670175170068028,0.9524718435873166,1.0195301020408163,0.7289029520461832
HSC038,6.25,0.8,0.49841751700680276,1.0165114455284276,1.0247301020408162,0.7337188168593555
HSC041,0,0.4,0.5755508503401361,1.4474838698639658,1.708296768707483,1
HSC041,0.39,0.4,0.5935508503401361,1.4927530405065836,1.679596768707483,0.983907587040849
HSC041,0.78,0.4,0.5288175170068028,1.3299516897881325,1.7153301020408163,0.9924382280809144
HSC041,1.56,0.4,0.46611751700680276,1.172264078716347,1.5449301020408164,0.8933244362569296
HSC041,12.5,0.4,0.2894841836734694,0.7280393838362885,1.0425301020408164,0.6120425729299194
HSC041,3.12,0.4,0.41615085034013605,1.0466002142843394,1.2428301020408163,0.7150854885581632
HSC041,6.25,0.4,0.3849841836734694,0.9682174836346218,1.0665301020408162,0.6187413254584907
HSC042,0,0.8,0.7043841836734694,1.5984247227982185,2.3247967687074835,1
HSC042,0.39,0.8,0.6728175170068027,1.5267920235045036,2.2768301020408166,0.9805739293274212
HSC042,0.78,0.8,0.6635841836734694,1.5058392698568173,2.383296768707483,1.0230291723353262
HSC042,1.56,0.8,0.5680175170068027,1.288974487517767,1.7691634353741497,0.756182520429581
HSC042,12.5,0.8,0.29018418367346943,0.6585008353391895,1.5308634353741495,0.6640770549473757
HSC042,3.12,0.8,0.46181751700680274,1.047979999714414,1.5804301020408165,0.6692685232296924
HSC042,6.25,0.8,0.40535085034013607,0.9198429431108734,1.4845634353741497,0.6339338679275407
HSC043,0,0.8,0.7037175170068027,1.5070505636699572,2.2494301020408165,1
HSC043,0.39,0.8,0.7417841836734694,1.5885724670908745,2.2131301020408163,0.9922097520490247
HSC043,0.78,0.8,0.6842508503401361,1.4653616043023427,2.1099634353741497,0.9430764154354296
HSC043,1.56,0.8,0.6019175170068027,1.2890401494427401,1.7603301020408164,0.7829954433823003
HSC043,12.5,0.8,0.35128418367346936,0.7522947975847034,1.780296768707483,0.7984880679888284
HSC043,3.12,0.8,0.5330841836734694,1.141629702363761,1.8338967687074832,0.8123833697765702
HSC043,6.25,0.8,0.5249175170068027,1.1241403272865937,1.9094634353741498,0.847936749055705
HSC044,0,0.8,0.6404841836734694,1.4282473924191577,2.3483301020408165,1
HSC044,0.39,0.8,0.6780175170068028,1.5119448307456946,2.433196768707483,1.0425553607201339
HSC044,0.78,0.8,0.6535175170068027,1.4573110677172714,2.3267634353741498,0.995031156144351
HSC044,1.56,0.8,0.4866841836734694,1.0852811575713424,1.720796768707483,0.7346347886556784
HSC044,12.5,0.8,0.34655085034013605,0.7727908993788377,1.6877301020408164,0.728212754026197
HSC044,3.12,0.8,0.44095085034013604,0.9832981332516191,1.6656301020408162,0.7053509430510747
HSC044,6.25,0.8,0.45568418367346936,1.0161527227190517,1.7043634353741497,0.7289462622411002
HSC046,0,0.8,0.6630508503401361,1.4341471256097558,1.5905301020408162,1
HSC046,0.39,0.8,0.7073841836734694,1.5300379951201157,1.713896768707483,1.079147608390019
HSC046,0.78,0.8,0.7166841836734694,1.550153448197853,1.680296768707483,1.0610714783032675
HSC046,1.56,0.8,0.5668841836734694,1.2261432470102156,1.229296768707483,0.773102073536036
HSC046,12.5,0.8,0.34978418367346936,0.7565663800019643,1.4372634353741496,0.904289159632508
HSC046,3.12,0.8,0.4681175170068027,1.0125156933566843,1.194596768707483,0.747338419030056
HSC046,6.25,0.8,0.4975841836734694,1.0762506773019163,1.447596768707483,0.9103873067285579
HSC047,0,0.8,0.5205841836734694,1.4487973604832614,1.5001301020408164,1
HSC047,0.39,0.8,0.5262508503401361,1.464567819838121,1.4829301020408163,0.9730745183107165
HSC047,0.78,0.8,0.4876175170068027,1.3570503940011671,1.4279301020408164,0.9431995700916046
HSC047,1.56,0.8,0.41238418367346935,1.1476743542134151,1.1653967687074829,0.7492817675584069
HSC047,12.5,0.8,0.2734175170068027,0.760927030387479,1.207296768707483,0.8450103776015664
HSC047,3.12,0.8,0.37161751700680273,1.0342198142663968,1.1150967687074829,0.7135987128393106
HSC047,6.25,0.8,0.3477175170068027,0.9677055827520776,1.1428634353741496,0.7248137678099814
HSC048,0,0.8,0.5857508503401361,1.4647514096926981,1.812896768707483,1
HSC048,0.39,0.8,0.6272175170068027,1.5684445727841172,1.8615634353741497,1.0295580715240422
HSC048,0.78,0.8,0.6130175170068027,1.5329354992495958,1.905896768707483,1.0518197494031059
HSC048,1.56,0.8,0.5737841836734694,1.4348270965497563,1.7439634353741496,0.9644684747390527
HSC048,12.5,0.8,0.44215085034013607,1.1056596519773974,1.5668967687074828,0.8698670111992435
HSC048,3.12,0.8,0.5697175170068027,1.4246578313591187,1.735596768707483,0.9606979823481494
HSC048,6.25,0.8,0.5249841836734694,1.3127959142621055,1.595696768707483,0.8856315166046236
HSC050,0,0.8,0.6453175170068027,1.4801420511838315,1.4414634353741496,1
HSC050,0.39,0.8,0.611250850340136,1.4020045381795714,1.435096768707483,1.0002284334323555
HSC050,0.78,0.8,0.49415085034013606,1.1334163941639495,1.2880301020408162,0.8909527117432722
HSC050,1.56,0.8,0.4271841836734694,0.9798173103816026,1.015296768707483,0.7037910405799186
HSC050,12.5,0.8,0.3861508503401361,0.8857005995124793,1.4146301020408163,0.9903020560915387
HSC050,3.12,0.8,0.3776841836734694,0.8662809044996788,0.991196768707483,0.6855100181275459
HSC050,6.25,0.8,0.4127175170068027,0.9466356267770538,1.1614301020408162,0.8090853490367405
