Strain,Enviro,MIC50,Mass,Mass_norm,Activity,Activity_norm
HSC057,16,1,0.7722219387755102,1.557771834258139,1.3868566326530611,1.0981046714798939
HSC057,2,1,0.7554552721088434,1.5239491211542564,1.3922899659863945,1.0990190931013522
HSC057,32,1,0.7203219387755102,1.4530760801771345,1.3117232993197279,1.0449626552809541
HSC057,4,1,0.7796219387755101,1.5726995525664134,1.4730566326530612,1.1556811318387747
HSC057,8,1,0.8200219387755102,1.6541968254926676,1.4893899659863945,1.1797767623967559
HSC058,0,1,0.5254886054421768,1.3624175130316842,1.0630566326530613,1
HSC058,1,1,0.6330552721088435,1.641302171932693,1.2357899659863945,1.1759073639350424
HSC058,16,1,0.6052886054421769,1.5693124226719122,1.1710232993197278,1.1132692124413037
HSC058,2,1,0.5807552721088435,1.505705633409085,1.1743899659863946,1.1098524198035473
HSC058,32,1,0.5133886054421768,1.3310462297403716,1.0583899659863945,1.0114317378744233
HSC058,4,1,0.5983552721088435,1.5513365909237218,1.2181899659863946,1.1465896008229182
HSC058,8,1,0.6095552721088435,1.5803744729784905,1.2131566326530612,1.1489961650299003
HSC059,0,>32,0.42928860544217684,1.3730196546858697,2.086823299319728,1
HSC059,1,>32,0.5872886054421769,1.8783605901083635,2.377389965986395,1.1491042618160356
HSC059,16,>32,0.6432219387755103,2.057255545728394,2.332789965986395,1.1251958518615413
HSC059,2,>32,0.5296886054421769,1.6941350339037078,2.3122899659863947,1.1133736770553095
HSC059,32,>32,0.5862219387755102,1.8749490057342033,2.213723299319728,1.0667560473635826
HSC059,4,>32,0.4937552721088435,1.5792072852991828,2.298289965986395,1.1028733420070505
HSC059,8,>32,0.49955527210884354,1.5977577753336794,2.2680566326530616,1.0906192873273235
HSC062,0,1,0.5571219387755102,1.414876193684647,1.4786232993197277,1
HSC062,1,1,0.6151219387755101,1.5621739637456753,1.637156632653061,1.11233052113549
HSC062,16,1,0.5921219387755101,1.503762779066302,1.6323566326530612,1.1040262122917393
HSC062,2,1,0.6218552721088435,1.579274049695289,1.7151566326530612,1.1662721957060327
HSC062,32,1,0.5480886054421769,1.391934989267096,1.5747232993197278,1.0616919469338295
HSC062,4,1,0.6288219387755102,1.5969667128807805,1.7574566326530612,1.1940178473095575
HSC062,8,1,0.6512552721088435,1.6539387814158795,1.7550899659863946,1.1828989287810314
HSC063,0,2,0.5874886054421768,1.3877114950295304,2.2367566326530612,1
HSC063,1,2,0.7129552721088436,1.684077303597555,2.5487899659863946,1.1467336705553504
HSC063,16,2,0.7103219387755102,1.6778570860425936,2.349256632653061,1.048911075445848
HSC063,2,2,0.6112219387755102,1.4437721899552567,2.453623299319728,1.0986641816393141
HSC063,32,2,0.6346552721088435,1.4991242525013038,2.226823299319728,0.9952081006839312
HSC063,4,2,0.6448219387755102,1.5231390164793184,2.5481566326530616,1.1387682463164952
HSC063,8,2,0.7001552721088435,1.6538423220645788,2.5110566326530614,1.1218421070851723
HSC074,0,1,0.38745527210884356,1.3104959924162505,0.9225899659863945,1
HSC074,1,1,0.46598860544217685,1.5761205070712254,1.0017232993197278,1.1001737252629329
HSC074,16,1,0.4210886054421769,1.4242545388028676,0.9513899659863946,1.0379867807929588
HSC074,2,1,0.3739219387755102,1.264721988617473,0.9595899659863946,1.0527590950241499
HSC074,32,1,0.4236219387755102,1.432823071533673,1.0342899659863947,1.1360581559069263
HSC074,4,1,0.36395527210884354,1.2310115769528558,0.9310899659863946,1.0187780790405607
HSC074,8,1,0.3776886054421769,1.2774620438619604,0.9307566326530612,1.0206236978072303
HSC077,0,>32,0.5718219387755101,1.342685600418502,1.7547899659863946,1
HSC077,1,>32,0.6213886054421768,1.4590722674578802,1.7257566326530611,0.9808430832508485
HSC077,16,>32,0.6509219387755102,1.528418997112816,1.6709899659863945,0.9493362469692582
HSC077,2,>32,0.6030552721088435,1.4160240718481572,1.6872899659863945,0.9574062776034225
HSC077,32,>32,0.6423886054421768,1.5083820187926538,1.6179899659863946,0.9213495763081633
HSC077,4,>32,0.6053219387755102,1.4213463942144504,1.6504566326530612,0.936736230666157
HSC077,8,>32,0.6185552721088435,1.452419364500014,1.6361899659863945,0.9290250391927427
HSC078,0,1,0.6475219387755102,1.3696073515202836,2.1755232993197278,1
HSC078,1,1,0.7322219387755102,1.5487607295404007,2.389823299319728,1.103943858793511
HSC078,16,1,0.7376552721088435,1.5602530556392904,2.6046232993197282,1.202402846025089
HSC078,2,1,0.6933219387755102,1.4664813150777967,2.5607899659863946,1.1807375553790036
HSC078,32,1,0.7170552721088435,1.5166809235588368,2.315123299319728,1.0708173237368688
HSC078,4,1,0.7444219387755101,1.574565584461834,2.5333899659863945,1.1673440262044779
HSC078,8,1,0.7327552721088435,1.549888810629862,2.5458899659863947,1.1706931907632652
HSC080,0,1,0.6024886054421769,1.4428619604591246,1.5788232993197278,1
HSC080,1,1,0.6371552721088435,1.525882973931304,1.807023299319728,1.151767643536992
HSC080,16,1,0.6753219387755102,1.617285916648271,1.899723299319728,1.2155098485382843
HSC080,2,1,0.6143886054421769,1.4713605198914017,1.8173566326530612,1.1557605738691548
HSC080,32,1,0.7053886054421769,1.689290680255873,1.7734232993197279,1.131332876729162
HSC080,4,1,0.7123552721088435,1.7059747108478782,1.9416232993197278,1.2375905522494512
HSC080,8,1,0.6627886054421769,1.5872706271621755,1.8867566326530614,1.2018352444422966
HSC081,0,1,0.5802886054421769,1.3092782674427974,2.2739566326530616,1
HSC081,1,1,0.6057552721088435,1.3667375263325516,2.6406899659863945,1.1609426140127173
HSC081,16,1,0.6117886054421768,1.3803502565145485,2.587323299319728,1.1372955096742647
HSC081,2,1,0.6221219387755101,1.4036648772682445,2.715656632653061,1.1930900543474188
HSC081,32,1,0.6273552721088435,1.415472604553181,2.272989965986395,0.9984112190656929
HSC081,4,1,0.6879552721088436,1.5522015740055024,2.802889965986395,1.231436546550564
HSC081,8,1,0.6748219387755101,1.5225694431120949,2.7589566326530615,1.2125188762544985
HSC082,0,4,0.6286219387755102,1.3577616511641062,2.4927566326530615,1
HSC082,1,4,0.7016552721088435,1.515506478603381,2.8704232993197283,1.1529620045086477
HSC082,16,4,0.7112886054421768,1.5363135325193782,2.7119566326530613,1.0887423607258302
HSC082,2,4,0.6883552721088435,1.486779784788561,2.840589965986395,1.1382586524153833
HSC082,32,4,0.6555552721088435,1.4159350060572755,2.3636566326530613,0.9498764629634595
HSC082,4,4,0.7329886054421768,1.5831834013751374,2.9248566326530616,1.174948715155791
HSC082,8,4,0.7190219387755101,1.5530167730332587,2.7323566326530613,1.0958782247490853
HSC090,0,1,0.6227886054421768,1.3069066970636332,2.0258899659863947,1
HSC090,1,1,0.7168552721088435,1.5043033025295196,2.4130899659863947,1.1917674383698005
HSC090,16,1,0.7733219387755101,1.6227972251585812,2.3592566326530613,1.1646990426634543
HSC090,2,1,0.7000552721088436,1.469048912325832,2.3102566326530614,1.1406756881783398
HSC090,32,1,0.7171886054421768,1.5050027943986404,2.134989965986395,1.0522909878898759
HSC090,4,1,0.7130219387755101,1.4962591460346304,2.3369566326530613,1.1526258607970374
HSC090,8,1,0.7583552721088435,1.5913900402350578,2.360456632653061,1.162195230312471
HSC094,0,1,0.6296552721088435,1.340362346491117,1.3376899659863946,1
HSC094,1,1,0.6719886054421769,1.4304783329918203,1.4765232993197277,1.1201247874125266
HSC094,16,1,0.7246552721088435,1.5425911350950576,1.4817232993197278,1.1268566648997278
HSC094,2,1,0.6181886054421768,1.3159529769192726,1.4349899659863945,1.0984410100323876
HSC094,32,1,0.7329219387755102,1.5601885875770847,1.3747566326530611,1.0383453124572153
HSC094,4,1,0.6016886054421768,1.280829029424904,1.4031232993197278,1.0704372687235704
HSC094,8,1,0.6820886054421769,1.451978446306555,1.4982232993197278,1.134117646835206
HSC097,0,1,0.6632552721088435,1.4979366570618027,1.8785232993197278,1
HSC097,1,1,0.6933552721088435,1.5659163554880235,2.0148899659863946,1.0761810790592181
HSC097,16,1,0.7548886054421768,1.7048870346627785,1.9626899659863946,1.0517930637093
HSC097,2,1,0.6681219387755102,1.508927837538246,1.9408899659863947,1.0356839343958528
HSC097,32,1,0.6853219387755102,1.5477733794960864,1.7270232993197279,0.9221010239504883
HSC097,4,1,0.6855886054421768,1.548375635960549,2.0275899659863947,1.0836197911991476
HSC097,8,1,0.6982552721088435,1.5769828180225247,1.9280899659863946,1.0289406272256751
HSC098,0,>32,0.37605527210884354,1.0323538941484827,1.1470899659863945,1
HSC098,1,>32,0.43932193877551023,1.2060347186104339,1.2939232993197278,1.1907755513235416
HSC098,16,>32,0.5251886054421768,1.4417574814207532,1.280456632653061,1.173719140961092
HSC098,2,>32,0.4096886054421769,1.1246847434014378,1.262156632653061,1.1808602608917849
HSC098,32,>32,0.5199219387755102,1.4272993305962072,1.2055899659863947,1.1052028039816066
HSC098,4,>32,0.3541886054421769,0.972325116041507,1.2020899659863944,1.1110367358656632
HSC098,8,>32,0.44978860544217686,1.2347680056921264,1.2845899659863946,1.1881432450622618
HSC099,0,>32,0.7134219387755102,1.3847393241024444,1.9458899659863946,1
HSC099,1,>32,0.7896219387755101,1.5326421719987562,2.079823299319728,1.0718185251317622
HSC099,16,>32,0.8126886054421769,1.5774141627005271,1.9834899659863945,1.0214734924541546
HSC099,2,>32,0.7276886054421768,1.4124306709526724,1.986023299319728,1.0185378999931962
HSC099,32,>32,0.8025552721088435,1.5577455425078415,1.8922232993197279,0.9681447984670085
HSC099,4,>32,0.7687552721088434,1.492140342259871,2.0692566326530613,1.0610456532444592
HSC099,8,>32,0.7770886054421768,1.5083151943920137,2.1360566326530614,1.0923271898024889
HSC100,0,1,0.6261552721088435,1.3192050070980228,1.3737566326530612,1
HSC100,1,1,0.6818552721088434,1.4365556422653762,1.4275899659863944,1.0521830448867209
HSC100,16,1,0.7130886054421768,1.5023590804172675,1.4387566326530612,1.0701192437731555
HSC100,2,1,0.6692552721088435,1.410009538080302,1.4528232993197279,1.0717305722288002
HSC100,32,1,0.7362552721088436,1.5511673936676034,1.4013899659863944,1.0365922246957302
HSC100,4,1,0.6856219387755101,1.444491382405359,1.4566566326530612,1.0795486144180981
HSC100,8,1,0.6962552721088435,1.466894047048319,1.4499232993197277,1.0790927685612237
HSC105,0,>32,0.5367219387755102,1.3071400702625193,1.3176899659863945,1
HSC105,1,>32,0.6062886054421769,1.4765636972565146,1.391356632653061,1.0555532492090631
HSC105,16,>32,0.6584552721088435,1.6036111223861753,1.3520899659863945,1.0243070477557061
HSC105,2,>32,0.6044886054421768,1.472179952236066,1.3669232993197278,1.036875836730048
HSC105,32,>32,0.6994886054421768,1.7035442727597299,1.3295566326530612,1.0058555542587346
HSC105,4,>32,0.6275886054421769,1.5284380133318203,1.3417232993197277,1.0153944814539508
HSC105,8,>32,0.6602552721088435,1.6079948674066238,1.3650899659863944,1.0345795029960134
