Strain,enviro.x,OD.x,enviro.y,OD.y,MIC50
A41,1,1.4096010047973282,4,1.6672789480220467,1
A41,1,1.4096010047973282,8,1.5784755660756156,1
A41,1,1.4096010047973282,16,1.5529806530848493,1
A41,1,1.4096010047973282,32,1.5398043830682147,1
A41,2,1.48249930341007,0.5,1.2593603401697842,1
A41,2,1.48249930341007,1,1.4096010047973282,1
A41,2,1.48249930341007,2,1.48249930341007,1
A41,2,1.48249930341007,4,1.6672789480220467,1
A41,2,1.48249930341007,8,1.5784755660756156,1
A41,2,1.48249930341007,16,1.5529806530848493,1
A41,2,1.48249930341007,32,1.5398043830682147,1
A41,4,1.6672789480220467,0.5,1.2593603401697842,1
A41,4,1.6672789480220467,1,1.4096010047973282,1
A41,4,1.6672789480220467,2,1.48249930341007,1
A41,4,1.6672789480220467,4,1.6672789480220467,1
A41,4,1.6672789480220467,8,1.5784755660756156,1
A41,4,1.6672789480220467,16,1.5529806530848493,1
A41,4,1.6672789480220467,32,1.5398043830682147,1
A41,8,1.5784755660756156,0.5,1.2593603401697842,1
A41,8,1.5784755660756156,1,1.4096010047973282,1
A41,8,1.5784755660756156,2,1.48249930341007,1
A41,8,1.5784755660756156,4,1.6672789480220467,1
A41,8,1.5784755660756156,8,1.5784755660756156,1
A41,8,1.5784755660756156,16,1.5529806530848493,1
A41,8,1.5784755660756156,32,1.5398043830682147,1
A41,16,1.5529806530848493,0.5,1.2593603401697842,1
A41,16,1.5529806530848493,1,1.4096010047973282,1
A41,16,1.5529806530848493,2,1.48249930341007,1
A41,16,1.5529806530848493,4,1.6672789480220467,1
A41,16,1.5529806530848493,8,1.5784755660756156,1
A41,16,1.5529806530848493,16,1.5529806530848493,1
A41,16,1.5529806530848493,32,1.5398043830682147,1
A41,32,1.5398043830682147,0.5,1.2593603401697842,1
A41,32,1.5398043830682147,1,1.4096010047973282,1
A41,32,1.5398043830682147,2,1.48249930341007,1
A41,32,1.5398043830682147,4,1.6672789480220467,1
A41,32,1.5398043830682147,8,1.5784755660756156,1
A41,32,1.5398043830682147,16,1.5529806530848493,1
A41,32,1.5398043830682147,32,1.5398043830682147,1
A42,0.5,1.4094573741260912,0.5,1.4094573741260912,1
A42,0.5,1.4094573741260912,1,1.504674406060163,1
A42,0.5,1.4094573741260912,2,1.6570366756139736,1
A42,0.5,1.4094573741260912,4,1.5476271996455644,1
A42,0.5,1.4094573741260912,8,1.6001167148836688,1
A42,0.5,1.4094573741260912,16,1.5807429023923512,1
A42,0.5,1.4094573741260912,32,1.3816732244292405,1
A42,1,1.504674406060163,0.5,1.4094573741260912,1
A42,1,1.504674406060163,1,1.504674406060163,1
A42,1,1.504674406060163,2,1.6570366756139736,1
A42,1,1.504674406060163,4,1.5476271996455644,1
A42,1,1.504674406060163,8,1.6001167148836688,1
A42,1,1.504674406060163,16,1.5807429023923512,1
A42,1,1.504674406060163,32,1.3816732244292405,1
A42,2,1.6570366756139736,0.5,1.4094573741260912,1
A42,2,1.6570366756139736,1,1.504674406060163,1
A42,2,1.6570366756139736,2,1.6570366756139736,1
A42,2,1.6570366756139736,4,1.5476271996455644,1
A42,2,1.6570366756139736,8,1.6001167148836688,1
A42,2,1.6570366756139736,16,1.5807429023923512,1
A42,2,1.6570366756139736,32,1.3816732244292405,1
A42,4,1.5476271996455644,0.5,1.4094573741260912,1
A42,4,1.5476271996455644,1,1.504674406060163,1
A42,4,1.5476271996455644,2,1.6570366756139736,1
A42,4,1.5476271996455644,4,1.5476271996455644,1
A42,4,1.5476271996455644,8,1.6001167148836688,1
A42,4,1.5476271996455644,16,1.5807429023923512,1
A42,4,1.5476271996455644,32,1.3816732244292405,1
A42,8,1.6001167148836688,0.5,1.4094573741260912,1
A42,8,1.6001167148836688,1,1.504674406060163,1
A42,8,1.6001167148836688,2,1.6570366756139736,1
A42,8,1.6001167148836688,4,1.5476271996455644,1
A42,8,1.6001167148836688,8,1.6001167148836688,1
A42,8,1.6001167148836688,16,1.5807429023923512,1
A42,8,1.6001167148836688,32,1.3816732244292405,1
A42,16,1.5807429023923512,0.5,1.4094573741260912,1
A42,16,1.5807429023923512,1,1.504674406060163,1
A42,16,1.5807429023923512,2,1.6570366756139736,1
A42,16,1.5807429023923512,4,1.5476271996455644,1
A42,16,1.5807429023923512,8,1.6001167148836688,1
A42,16,1.5807429023923512,16,1.5807429023923512,1
A42,16,1.5807429023923512,32,1.3816732244292405,1
A42,32,1.3816732244292405,0.5,1.4094573741260912,1
A42,32,1.3816732244292405,1,1.504674406060163,1
A42,32,1.3816732244292405,2,1.6570366756139736,1
A42,32,1.3816732244292405,4,1.5476271996455644,1
A42,32,1.3816732244292405,8,1.6001167148836688,1
A42,32,1.3816732244292405,16,1.5807429023923512,1
A42,32,1.3816732244292405,32,1.3816732244292405,1
A43,0.5,1.49259135199657,0.5,1.49259135199657,1
A43,0.5,1.49259135199657,1,1.5802914547164024,1
A43,0.5,1.49259135199657,2,1.5404103829234141,1
A43,0.5,1.49259135199657,4,1.4789151091514923,1
A43,0.5,1.49259135199657,8,1.4859923257286654,1
A43,0.5,1.49259135199657,16,1.5852646339327943,1
A43,0.5,1.49259135199657,32,1.3643407110507733,1
A43,1,1.5802914547164024,0.5,1.49259135199657,1
A43,1,1.5802914547164024,1,1.5802914547164024,1
A43,1,1.5802914547164024,2,1.5404103829234141,1
A43,1,1.5802914547164024,4,1.4789151091514923,1
A43,1,1.5802914547164024,8,1.4859923257286654,1
A43,1,1.5802914547164024,16,1.5852646339327943,1
A43,1,1.5802914547164024,32,1.3643407110507733,1
A43,2,1.5404103829234141,0.5,1.49259135199657,1
A43,2,1.5404103829234141,1,1.5802914547164024,1
A43,2,1.5404103829234141,2,1.5404103829234141,1
A43,2,1.5404103829234141,4,1.4789151091514923,1
A43,2,1.5404103829234141,8,1.4859923257286654,1
A43,2,1.5404103829234141,16,1.5852646339327943,1
A43,2,1.5404103829234141,32,1.3643407110507733,1
A43,4,1.4789151091514923,0.5,1.49259135199657,1
A43,4,1.4789151091514923,1,1.5802914547164024,1
A43,4,1.4789151091514923,2,1.5404103829234141,1
A43,4,1.4789151091514923,4,1.4789151091514923,1
A43,4,1.4789151091514923,8,1.4859923257286654,1
A43,4,1.4789151091514923,16,1.5852646339327943,1
A43,4,1.4789151091514923,32,1.3643407110507733,1
A43,8,1.4859923257286654,0.5,1.49259135199657,1
A43,8,1.4859923257286654,1,1.5802914547164024,1
A43,8,1.4859923257286654,2,1.5404103829234141,1
A43,8,1.4859923257286654,4,1.4789151091514923,1
A43,8,1.4859923257286654,8,1.4859923257286654,1
A43,8,1.4859923257286654,16,1.5852646339327943,1
A43,8,1.4859923257286654,32,1.3643407110507733,1
A43,16,1.5852646339327943,0.5,1.49259135199657,1
A43,16,1.5852646339327943,1,1.5802914547164024,1
A43,16,1.5852646339327943,2,1.5404103829234141,1
A43,16,1.5852646339327943,4,1.4789151091514923,1
A43,16,1.5852646339327943,8,1.4859923257286654,1
A43,16,1.5852646339327943,16,1.5852646339327943,1
A43,16,1.5852646339327943,32,1.3643407110507733,1
A43,32,1.3643407110507733,0.5,1.49259135199657,1
A43,32,1.3643407110507733,1,1.5802914547164024,1
A43,32,1.3643407110507733,2,1.5404103829234141,1
A43,32,1.3643407110507733,4,1.4789151091514923,1
A43,32,1.3643407110507733,8,1.4859923257286654,1
A43,32,1.3643407110507733,16,1.5852646339327943,1
A43,32,1.3643407110507733,32,1.3643407110507733,1
A44,0.5,1.3592758620485554,0.5,1.3592758620485554,1
A44,0.5,1.3592758620485554,1,1.6317331806002402,1
A44,0.5,1.3592758620485554,2,1.5948586347500275,1
A44,0.5,1.3592758620485554,4,1.5963501894136316,1
A44,0.5,1.3592758620485554,8,1.5991675704448838,1
A44,0.5,1.3592758620485554,16,1.57646279389891,1
A44,0.5,1.3592758620485554,32,1.5996647553327517,1
A44,1,1.6317331806002402,0.5,1.3592758620485554,1
A44,1,1.6317331806002402,1,1.6317331806002402,1
A44,1,1.6317331806002402,2,1.5948586347500275,1
A44,1,1.6317331806002402,4,1.5963501894136316,1
A44,1,1.6317331806002402,8,1.5991675704448838,1
A44,1,1.6317331806002402,16,1.57646279389891,1
A44,1,1.6317331806002402,32,1.5996647553327517,1
A44,2,1.5948586347500275,0.5,1.3592758620485554,1
A44,2,1.5948586347500275,1,1.6317331806002402,1
A44,2,1.5948586347500275,2,1.5948586347500275,1
A44,2,1.5948586347500275,4,1.5963501894136316,1
A44,2,1.5948586347500275,8,1.5991675704448838,1
A44,2,1.5948586347500275,16,1.57646279389891,1
A44,2,1.5948586347500275,32,1.5996647553327517,1
A44,4,1.5963501894136316,0.5,1.3592758620485554,1
A44,4,1.5963501894136316,1,1.6317331806002402,1
A44,4,1.5963501894136316,2,1.5948586347500275,1
A44,4,1.5963501894136316,4,1.5963501894136316,1
A44,4,1.5963501894136316,8,1.5991675704448838,1
A44,4,1.5963501894136316,16,1.57646279389891,1
A44,4,1.5963501894136316,32,1.5996647553327517,1
A44,8,1.5991675704448838,0.5,1.3592758620485554,1
A44,8,1.5991675704448838,1,1.6317331806002402,1
A44,8,1.5991675704448838,2,1.5948586347500275,1
A44,8,1.5991675704448838,4,1.5963501894136316,1
A44,8,1.5991675704448838,8,1.5991675704448838,1
A44,8,1.5991675704448838,16,1.57646279389891,1
A44,8,1.5991675704448838,32,1.5996647553327517,1
A44,16,1.57646279389891,0.5,1.3592758620485554,1
A44,16,1.57646279389891,1,1.6317331806002402,1
A44,16,1.57646279389891,2,1.5948586347500275,1
A44,16,1.57646279389891,4,1.5963501894136316,1
A44,16,1.57646279389891,8,1.5991675704448838,1
A44,16,1.57646279389891,16,1.57646279389891,1
A44,16,1.57646279389891,32,1.5996647553327517,1
A44,32,1.5996647553327517,0.5,1.3592758620485554,1
A44,32,1.5996647553327517,1,1.6317331806002402,1
A44,32,1.5996647553327517,2,1.5948586347500275,1
A44,32,1.5996647553327517,4,1.5963501894136316,1
A44,32,1.5996647553327517,8,1.5991675704448838,1
A44,32,1.5996647553327517,16,1.57646279389891,1
A44,32,1.5996647553327517,32,1.5996647553327517,1
A45,0.5,1.325482033658261,0.5,1.325482033658261,1
A45,0.5,1.325482033658261,1,1.6256122695984743,1
A45,0.5,1.325482033658261,2,1.3854601622349239,1
A45,0.5,1.325482033658261,4,1.4895234132807194,1
A45,0.5,1.325482033658261,8,1.510847195344593,1
A45,0.5,1.325482033658261,16,1.6591552975641182,1
A45,0.5,1.325482033658261,32,1.6755274897854444,1
A45,1,1.6256122695984743,0.5,1.325482033658261,1
A45,1,1.6256122695984743,1,1.6256122695984743,1
A45,1,1.6256122695984743,2,1.3854601622349239,1
A45,1,1.6256122695984743,4,1.4895234132807194,1
A45,1,1.6256122695984743,8,1.510847195344593,1
A45,1,1.6256122695984743,16,1.6591552975641182,1
A45,1,1.6256122695984743,32,1.6755274897854444,1
A45,2,1.3854601622349239,0.5,1.325482033658261,1
A45,2,1.3854601622349239,1,1.6256122695984743,1
A45,2,1.3854601622349239,2,1.3854601622349239,1
A45,2,1.3854601622349239,4,1.4895234132807194,1
A45,2,1.3854601622349239,8,1.510847195344593,1
A45,2,1.3854601622349239,16,1.6591552975641182,1
A45,2,1.3854601622349239,32,1.6755274897854444,1
A45,4,1.4895234132807194,0.5,1.325482033658261,1
A45,4,1.4895234132807194,1,1.6256122695984743,1
A45,4,1.4895234132807194,2,1.3854601622349239,1
A45,4,1.4895234132807194,4,1.4895234132807194,1
A45,4,1.4895234132807194,8,1.510847195344593,1
A45,4,1.4895234132807194,16,1.6591552975641182,1
A45,4,1.4895234132807194,32,1.6755274897854444,1
A45,8,1.510847195344593,0.5,1.325482033658261,1
A45,8,1.510847195344593,1,1.6256122695984743,1
A45,8,1.510847195344593,2,1.3854601622349239,1
A45,8,1.510847195344593,4,1.4895234132807194,1
A45,8,1.510847195344593,8,1.510847195344593,1
A45,8,1.510847195344593,16,1.6591552975641182,1
A45,8,1.510847195344593,32,1.6755274897854444,1
A45,16,1.6591552975641182,0.5,1.325482033658261,1
A45,16,1.6591552975641182,1,1.6256122695984743,1
A45,16,1.6591552975641182,2,1.3854601622349239,1
A45,16,1.6591552975641182,4,1.4895234132807194,1
A45,16,1.6591552975641182,8,1.510847195344593,1
A45,16,1.6591552975641182,16,1.6591552975641182,1
A45,16,1.6591552975641182,32,1.6755274897854444,1
A45,32,1.6755274897854444,0.5,1.325482033658261,1
A45,32,1.6755274897854444,1,1.6256122695984743,1
A45,32,1.6755274897854444,2,1.3854601622349239,1
A45,32,1.6755274897854444,4,1.4895234132807194,1
A45,32,1.6755274897854444,8,1.510847195344593,1
A45,32,1.6755274897854444,16,1.6591552975641182,1
A45,32,1.6755274897854444,32,1.6755274897854444,1
A46,0.5,1.5323182939604514,0.5,1.5323182939604514,1
A46,0.5,1.5323182939604514,1,1.709658184144224,1
A46,0.5,1.5323182939604514,2,1.5656196760537842,1
A46,0.5,1.5323182939604514,4,1.49516518574548,1
A46,0.5,1.5323182939604514,8,1.6361544106562893,1
A46,0.5,1.5323182939604514,16,1.4633082009477616,1
A46,0.5,1.5323182939604514,32,1.679646818113124,1
A46,1,1.709658184144224,0.5,1.5323182939604514,1
A46,1,1.709658184144224,1,1.709658184144224,1
A46,1,1.709658184144224,2,1.5656196760537842,1
A46,1,1.709658184144224,4,1.49516518574548,1
A46,1,1.709658184144224,8,1.6361544106562893,1
A46,1,1.709658184144224,16,1.4633082009477616,1
A46,1,1.709658184144224,32,1.679646818113124,1
A46,2,1.5656196760537842,0.5,1.5323182939604514,1
A46,2,1.5656196760537842,1,1.709658184144224,1
A46,2,1.5656196760537842,2,1.5656196760537842,1
A46,2,1.5656196760537842,4,1.49516518574548,1
A46,2,1.5656196760537842,8,1.6361544106562893,1
A46,2,1.5656196760537842,16,1.4633082009477616,1
A46,2,1.5656196760537842,32,1.679646818113124,1
A46,4,1.49516518574548,0.5,1.5323182939604514,1
A46,4,1.49516518574548,1,1.709658184144224,1
A46,4,1.49516518574548,2,1.5656196760537842,1
A46,4,1.49516518574548,4,1.49516518574548,1
A46,4,1.49516518574548,8,1.6361544106562893,1
A46,4,1.49516518574548,16,1.4633082009477616,1
A46,4,1.49516518574548,32,1.679646818113124,1
A46,8,1.6361544106562893,0.5,1.5323182939604514,1
A46,8,1.6361544106562893,1,1.709658184144224,1
A46,8,1.6361544106562893,2,1.5656196760537842,1
A46,8,1.6361544106562893,4,1.49516518574548,1
A46,8,1.6361544106562893,8,1.6361544106562893,1
A46,8,1.6361544106562893,16,1.4633082009477616,1
A46,8,1.6361544106562893,32,1.679646818113124,1
A46,16,1.4633082009477616,0.5,1.5323182939604514,1
A46,16,1.4633082009477616,1,1.709658184144224,1
A46,16,1.4633082009477616,2,1.5656196760537842,1
A46,16,1.4633082009477616,4,1.49516518574548,1
A46,16,1.4633082009477616,8,1.6361544106562893,1
A46,16,1.4633082009477616,16,1.4633082009477616,1
A46,16,1.4633082009477616,32,1.679646818113124,1
A46,32,1.679646818113124,0.5,1.5323182939604514,1
A46,32,1.679646818113124,1,1.709658184144224,1
A46,32,1.679646818113124,2,1.5656196760537842,1
A46,32,1.679646818113124,4,1.49516518574548,1
A46,32,1.679646818113124,8,1.6361544106562893,1
A46,32,1.679646818113124,16,1.4633082009477616,1
A46,32,1.679646818113124,32,1.679646818113124,1
A47,0.5,1.461353747010052,0.5,1.461353747010052,1
A47,0.5,1.461353747010052,1,1.7217975054801888,1
A47,0.5,1.461353747010052,2,1.74387795143845,1
A47,0.5,1.461353747010052,4,1.6502056158544278,1
A47,0.5,1.461353747010052,8,1.6349829193234764,1
A47,0.5,1.461353747010052,16,1.5810252425107978,1
A47,0.5,1.461353747010052,32,1.5593215959716196,1
A47,1,1.7217975054801888,0.5,1.461353747010052,1
A47,1,1.7217975054801888,1,1.7217975054801888,1
A47,1,1.7217975054801888,2,1.74387795143845,1
A47,1,1.7217975054801888,4,1.6502056158544278,1
A47,1,1.7217975054801888,8,1.6349829193234764,1
A47,1,1.7217975054801888,16,1.5810252425107978,1
A47,1,1.7217975054801888,32,1.5593215959716196,1
A47,2,1.74387795143845,0.5,1.461353747010052,1
A47,2,1.74387795143845,1,1.7217975054801888,1
A47,2,1.74387795143845,2,1.74387795143845,1
A47,2,1.74387795143845,4,1.6502056158544278,1
A47,2,1.74387795143845,8,1.6349829193234764,1
A47,2,1.74387795143845,16,1.5810252425107978,1
A47,2,1.74387795143845,32,1.5593215959716196,1
A47,4,1.6502056158544278,0.5,1.461353747010052,1
A47,4,1.6502056158544278,1,1.7217975054801888,1
A47,4,1.6502056158544278,2,1.74387795143845,1
A47,4,1.6502056158544278,4,1.6502056158544278,1
A47,4,1.6502056158544278,8,1.6349829193234764,1
A47,4,1.6502056158544278,16,1.5810252425107978,1
A47,4,1.6502056158544278,32,1.5593215959716196,1
A47,8,1.6349829193234764,0.5,1.461353747010052,1
A47,8,1.6349829193234764,1,1.7217975054801888,1
A47,8,1.6349829193234764,2,1.74387795143845,1
A47,8,1.6349829193234764,4,1.6502056158544278,1
A47,8,1.6349829193234764,8,1.6349829193234764,1
A47,8,1.6349829193234764,16,1.5810252425107978,1
A47,8,1.6349829193234764,32,1.5593215959716196,1
A47,16,1.5810252425107978,0.5,1.461353747010052,1
A47,16,1.5810252425107978,1,1.7217975054801888,1
A47,16,1.5810252425107978,2,1.74387795143845,1
A47,16,1.5810252425107978,4,1.6502056158544278,1
A47,16,1.5810252425107978,8,1.6349829193234764,1
A47,16,1.5810252425107978,16,1.5810252425107978,1
A47,16,1.5810252425107978,32,1.5593215959716196,1
A47,32,1.5593215959716196,0.5,1.461353747010052,1
A47,32,1.5593215959716196,1,1.7217975054801888,1
A47,32,1.5593215959716196,2,1.74387795143845,1
A47,32,1.5593215959716196,4,1.6502056158544278,1
A47,32,1.5593215959716196,8,1.6349829193234764,1
A47,32,1.5593215959716196,16,1.5810252425107978,1
A47,32,1.5593215959716196,32,1.5593215959716196,1
A48,0.5,1.3500283266216297,0.5,1.3500283266216297,1
A48,0.5,1.3500283266216297,1,1.7535764936176832,1
A48,0.5,1.3500283266216297,2,1.5615504958547786,1
A48,0.5,1.3500283266216297,4,1.5649378615542415,1
A48,0.5,1.3500283266216297,8,1.6098769131671207,1
A48,0.5,1.3500283266216297,16,1.7066802973784478,1
A48,0.5,1.3500283266216297,32,1.6040807540813724,1
A48,1,1.7535764936176832,0.5,1.3500283266216297,1
A48,1,1.7535764936176832,1,1.7535764936176832,1
A48,1,1.7535764936176832,2,1.5615504958547786,1
A48,1,1.7535764936176832,4,1.5649378615542415,1
A48,1,1.7535764936176832,8,1.6098769131671207,1
A48,1,1.7535764936176832,16,1.7066802973784478,1
A48,1,1.7535764936176832,32,1.6040807540813724,1
A48,2,1.5615504958547786,0.5,1.3500283266216297,1
A48,2,1.5615504958547786,1,1.7535764936176832,1
A48,2,1.5615504958547786,2,1.5615504958547786,1
A48,2,1.5615504958547786,4,1.5649378615542415,1
A48,2,1.5615504958547786,8,1.6098769131671207,1
A48,2,1.5615504958547786,16,1.7066802973784478,1
A48,2,1.5615504958547786,32,1.6040807540813724,1
A48,4,1.5649378615542415,0.5,1.3500283266216297,1
A48,4,1.5649378615542415,1,1.7535764936176832,1
A48,4,1.5649378615542415,2,1.5615504958547786,1
A48,4,1.5649378615542415,4,1.5649378615542415,1
A48,4,1.5649378615542415,8,1.6098769131671207,1
A48,4,1.5649378615542415,16,1.7066802973784478,1
A48,4,1.5649378615542415,32,1.6040807540813724,1
A48,8,1.6098769131671207,0.5,1.3500283266216297,1
A48,8,1.6098769131671207,1,1.7535764936176832,1
A48,8,1.6098769131671207,2,1.5615504958547786,1
A48,8,1.6098769131671207,4,1.5649378615542415,1
A48,8,1.6098769131671207,8,1.6098769131671207,1
A48,8,1.6098769131671207,16,1.7066802973784478,1
A48,8,1.6098769131671207,32,1.6040807540813724,1
A48,16,1.7066802973784478,0.5,1.3500283266216297,1
A48,16,1.7066802973784478,1,1.7535764936176832,1
A48,16,1.7066802973784478,2,1.5615504958547786,1
A48,16,1.7066802973784478,4,1.5649378615542415,1
A48,16,1.7066802973784478,8,1.6098769131671207,1
A48,16,1.7066802973784478,16,1.7066802973784478,1
A48,16,1.7066802973784478,32,1.6040807540813724,1
A48,32,1.6040807540813724,0.5,1.3500283266216297,1
A48,32,1.6040807540813724,1,1.7535764936176832,1
A48,32,1.6040807540813724,2,1.5615504958547786,1
A48,32,1.6040807540813724,4,1.5649378615542415,1
A48,32,1.6040807540813724,8,1.6098769131671207,1
A48,32,1.6040807540813724,16,1.7066802973784478,1
A48,32,1.6040807540813724,32,1.6040807540813724,1
A49,0.5,1.4025761786102726,0.5,1.4025761786102726,1
A49,0.5,1.4025761786102726,1,1.6123344057146176,1
A49,0.5,1.4025761786102726,2,1.5250583208303945,1
A49,0.5,1.4025761786102726,4,1.5737689917626976,1
A49,0.5,1.4025761786102726,8,1.6551997961350444,1
A49,0.5,1.4025761786102726,16,1.558853448387565,1
A49,0.5,1.4025761786102726,32,1.4542430833646742,1
A49,1,1.6123344057146176,0.5,1.4025761786102726,1
A49,1,1.6123344057146176,1,1.6123344057146176,1
A49,1,1.6123344057146176,2,1.5250583208303945,1
A49,1,1.6123344057146176,4,1.5737689917626976,1
A49,1,1.6123344057146176,8,1.6551997961350444,1
A49,1,1.6123344057146176,16,1.558853448387565,1
A49,1,1.6123344057146176,32,1.4542430833646742,1
A49,2,1.5250583208303945,0.5,1.4025761786102726,1
A49,2,1.5250583208303945,1,1.6123344057146176,1
A49,2,1.5250583208303945,2,1.5250583208303945,1
A49,2,1.5250583208303945,4,1.5737689917626976,1
A49,2,1.5250583208303945,8,1.6551997961350444,1
A49,2,1.5250583208303945,16,1.558853448387565,1
A49,2,1.5250583208303945,32,1.4542430833646742,1
A49,4,1.5737689917626976,0.5,1.4025761786102726,1
A49,4,1.5737689917626976,1,1.6123344057146176,1
A49,4,1.5737689917626976,2,1.5250583208303945,1
A49,4,1.5737689917626976,4,1.5737689917626976,1
A49,4,1.5737689917626976,8,1.6551997961350444,1
A49,4,1.5737689917626976,16,1.558853448387565,1
A49,4,1.5737689917626976,32,1.4542430833646742,1
A49,8,1.6551997961350444,0.5,1.4025761786102726,1
A49,8,1.6551997961350444,1,1.6123344057146176,1
A49,8,1.6551997961350444,2,1.5250583208303945,1
A49,8,1.6551997961350444,4,1.5737689917626976,1
A49,8,1.6551997961350444,8,1.6551997961350444,1
A49,8,1.6551997961350444,16,1.558853448387565,1
A49,8,1.6551997961350444,32,1.4542430833646742,1
A49,16,1.558853448387565,0.5,1.4025761786102726,1
A49,16,1.558853448387565,1,1.6123344057146176,1
A49,16,1.558853448387565,2,1.5250583208303945,1
A49,16,1.558853448387565,4,1.5737689917626976,1
A49,16,1.558853448387565,8,1.6551997961350444,1
A49,16,1.558853448387565,16,1.558853448387565,1
A49,16,1.558853448387565,32,1.4542430833646742,1
A49,32,1.4542430833646742,0.5,1.4025761786102726,1
A49,32,1.4542430833646742,1,1.6123344057146176,1
A49,32,1.4542430833646742,2,1.5250583208303945,1
A49,32,1.4542430833646742,4,1.5737689917626976,1
A49,32,1.4542430833646742,8,1.6551997961350444,1
A49,32,1.4542430833646742,16,1.558853448387565,1
A49,32,1.4542430833646742,32,1.4542430833646742,1
A50,0.5,1.3640120560161169,0.5,1.3640120560161169,1
A50,0.5,1.3640120560161169,1,1.6426044464524558,1
A50,0.5,1.3640120560161169,2,1.507150011808943,1
A50,0.5,1.3640120560161169,4,1.5527331485149818,1
A50,0.5,1.3640120560161169,8,1.5817405991460973,1
A50,0.5,1.3640120560161169,16,1.570690141762815,1
A50,0.5,1.3640120560161169,32,1.3326736495307152,1
A50,1,1.6426044464524558,0.5,1.3640120560161169,1
A50,1,1.6426044464524558,1,1.6426044464524558,1
A50,1,1.6426044464524558,2,1.507150011808943,1
A50,1,1.6426044464524558,4,1.5527331485149818,1
A50,1,1.6426044464524558,8,1.5817405991460973,1
A50,1,1.6426044464524558,16,1.570690141762815,1
A50,1,1.6426044464524558,32,1.3326736495307152,1
A50,2,1.507150011808943,0.5,1.3640120560161169,1
A50,2,1.507150011808943,1,1.6426044464524558,1
A50,2,1.507150011808943,2,1.507150011808943,1
A50,2,1.507150011808943,4,1.5527331485149818,1
A50,2,1.507150011808943,8,1.5817405991460973,1
A50,2,1.507150011808943,16,1.570690141762815,1
A50,2,1.507150011808943,32,1.3326736495307152,1
A50,4,1.5527331485149818,0.5,1.3640120560161169,1
A50,4,1.5527331485149818,1,1.6426044464524558,1
A50,4,1.5527331485149818,2,1.507150011808943,1
A50,4,1.5527331485149818,4,1.5527331485149818,1
A50,4,1.5527331485149818,8,1.5817405991460973,1
A50,4,1.5527331485149818,16,1.570690141762815,1
A50,4,1.5527331485149818,32,1.3326736495307152,1
A50,8,1.5817405991460973,0.5,1.3640120560161169,1
A50,8,1.5817405991460973,1,1.6426044464524558,1
A50,8,1.5817405991460973,2,1.507150011808943,1
A50,8,1.5817405991460973,4,1.5527331485149818,1
A50,8,1.5817405991460973,8,1.5817405991460973,1
A50,8,1.5817405991460973,16,1.570690141762815,1
A50,8,1.5817405991460973,32,1.3326736495307152,1
A50,16,1.570690141762815,0.5,1.3640120560161169,1
A50,16,1.570690141762815,1,1.6426044464524558,1
A50,16,1.570690141762815,2,1.507150011808943,1
A50,16,1.570690141762815,4,1.5527331485149818,1
A50,16,1.570690141762815,8,1.5817405991460973,1
A50,16,1.570690141762815,16,1.570690141762815,1
A50,16,1.570690141762815,32,1.3326736495307152,1
A50,32,1.3326736495307152,0.5,1.3640120560161169,1
A50,32,1.3326736495307152,1,1.6426044464524558,1
A50,32,1.3326736495307152,2,1.507150011808943,1
A50,32,1.3326736495307152,4,1.5527331485149818,1
A50,32,1.3326736495307152,8,1.5817405991460973,1
A50,32,1.3326736495307152,16,1.570690141762815,1
A50,32,1.3326736495307152,32,1.3326736495307152,1
A51,0.5,1.3749725258497845,0.5,1.3749725258497845,>32
A51,0.5,1.3749725258497845,1,1.8796603066913722,>32
A51,0.5,1.3749725258497845,2,1.695672862536464,>32
A51,0.5,1.3749725258497845,4,1.5808936583703814,>32
A51,0.5,1.3749725258497845,8,1.5994201718443135,>32
A51,0.5,1.3749725258497845,16,2.0583240400779084,>32
A51,0.5,1.3749725258497845,32,1.8762531317996145,>32
A51,1,1.8796603066913722,0.5,1.3749725258497845,>32
A51,1,1.8796603066913722,1,1.8796603066913722,>32
A51,1,1.8796603066913722,2,1.695672862536464,>32
A51,1,1.8796603066913722,4,1.5808936583703814,>32
A51,1,1.8796603066913722,8,1.5994201718443135,>32
A51,1,1.8796603066913722,16,2.0583240400779084,>32
A51,1,1.8796603066913722,32,1.8762531317996145,>32
A51,2,1.695672862536464,0.5,1.3749725258497845,>32
A51,2,1.695672862536464,1,1.8796603066913722,>32
A51,2,1.695672862536464,2,1.695672862536464,>32
A51,2,1.695672862536464,4,1.5808936583703814,>32
A51,2,1.695672862536464,8,1.5994201718443135,>32
A51,2,1.695672862536464,16,2.0583240400779084,>32
A51,2,1.695672862536464,32,1.8762531317996145,>32
A51,4,1.5808936583703814,0.5,1.3749725258497845,>32
A51,4,1.5808936583703814,1,1.8796603066913722,>32
A51,4,1.5808936583703814,2,1.695672862536464,>32
A51,4,1.5808936583703814,4,1.5808936583703814,>32
A51,4,1.5808936583703814,8,1.5994201718443135,>32
A51,4,1.5808936583703814,16,2.0583240400779084,>32
A51,4,1.5808936583703814,32,1.8762531317996145,>32
A51,8,1.5994201718443135,0.5,1.3749725258497845,>32
A51,8,1.5994201718443135,1,1.8796603066913722,>32
A51,8,1.5994201718443135,2,1.695672862536464,>32
A51,8,1.5994201718443135,4,1.5808936583703814,>32
A51,8,1.5994201718443135,8,1.5994201718443135,>32
