Strain,Enviro,MIC50,Mass,Mass_norm,Activity,Activity_norm,PreMass
yAG118,12.5,0.4,0.2984508503401361,-0.16959931972789116,1.179296768707483,-0.10179999999999996,0.46805017006802724
yAG118,3.12,0.4,0.4300841836734694,-0.03796598639455784,1.0504967687074829,-0.2306,0.46805017006802724
yAG118,6.25,0.4,0.3536841836734694,-0.11436598639455786,0.9531301020408163,-0.32796666666666663,0.46805017006802724
yAG121,0,0.4,0.5197841836734693,0.12099115646258501,2.7460301020408164,0,0.39879302721088433
yAG121,0.39,0.4,0.5805508503401361,0.18175782312925176,2.882496768707483,0.1364666666666666,0.39879302721088433
yAG121,0.78,0.4,0.6334175170068027,0.23462448979591838,2.9130301020408167,0.16699999999999995,0.39879302721088433
yAG121,1.56,0.4,0.516650850340136,0.1178578231292517,2.49206343537415,-0.25396666666666673,0.39879302721088433
yAG121,12.5,0.4,0.23401751700680273,-0.1647755102040816,1.7160634353741495,-1.029966666666667,0.39879302721088433
yAG121,3.12,0.4,0.4302841836734694,0.031491156462585046,2.09116343537415,-0.6548666666666668,0.39879302721088433
yAG121,6.25,0.4,0.34421751700680275,-0.05457551020408158,1.741096768707483,-1.0049333333333337,0.39879302721088433
yAG190,0,0.4,0.6121841836734694,0.21783877551020409,1.7466301020408164,0,0.3943454081632653
yAG190,0.39,0.4,0.6725175170068027,0.27817210884353744,1.6141301020408163,-0.13249999999999998,0.3943454081632653
yAG190,0.78,0.4,0.6251508503401361,0.23080544217687077,1.4882301020408164,-0.25839999999999996,0.3943454081632653
yAG190,1.56,0.4,0.5579841836734695,0.16363877551020417,1.4740634353741497,-0.2725666666666666,0.3943454081632653
yAG190,12.5,0.4,0.4262841836734694,0.031938775510204076,1.5164967687074828,-0.23013333333333338,0.3943454081632653
yAG190,3.12,0.4,0.4955508503401361,0.10120544217687077,1.5915634353741497,-0.15506666666666669,0.3943454081632653
yAG190,6.25,0.4,0.4763508503401361,0.08200544217687078,1.4948301020408163,-0.2518,0.3943454081632653
yAG32,0,0.8,0.5338175170068027,0.17633877551020405,1.705896768707483,0,0.35747874149659864
yAG32,0.39,0.8,0.5751508503401361,0.2176721088435375,1.8260634353741496,0.12016666666666646,0.35747874149659864
yAG32,0.78,0.8,0.5659175170068027,0.20843877551020407,1.6926634353741496,-0.013233333333333578,0.35747874149659864
yAG32,1.56,0.8,0.5398175170068028,0.18233877551020417,1.4467634353741496,-0.2591333333333335,0.35747874149659864
yAG32,12.5,0.8,0.36815085034013606,0.01067210884353742,1.2622634353741495,-0.44363333333333355,0.35747874149659864
yAG32,3.12,0.8,0.518150850340136,0.16067210884353733,1.4831634353741496,-0.22273333333333353,0.35747874149659864
yAG32,6.25,0.8,0.43241751700680275,0.07493877551020411,1.3576634353741497,-0.34823333333333356,0.35747874149659864
yAG192,0,0.4,0.5244175170068027,0.15893877551020408,1.2523634353741497,0,0.36547874149659865
yAG192,0.39,0.4,0.5567175170068027,0.19123877551020407,1.3431634353741497,0.09079999999999999,0.36547874149659865
yAG192,0.78,0.4,0.5544508503401361,0.18897210884353743,1.3830634353741496,0.13069999999999996,0.36547874149659865
yAG192,1.56,0.4,0.5307841836734694,0.1653054421768707,1.350196768707483,0.09783333333333329,0.36547874149659865
yAG192,12.5,0.4,0.3581175170068027,-0.007361224489795926,0.8867967687074829,-0.3655666666666667,0.36547874149659865
yAG192,3.12,0.4,0.46001751700680277,0.09453877551020412,1.1042634353741496,-0.14809999999999998,0.36547874149659865
yAG192,6.25,0.4,0.41751751700680273,0.05203877551020408,0.9872301020408163,-0.2651333333333334,0.36547874149659865
yAG193,0,0.4,0.6789841836734694,0.23473877551020406,1.1566634353741496,0,0.4442454081632653
yAG193,0.39,0.4,0.6844841836734694,0.24023877551020412,1.2435301020408163,0.08686666666666665,0.4442454081632653
yAG193,0.78,0.4,0.5603841836734694,0.11613877551020413,1.237696768707483,0.08103333333333329,0.4442454081632653
yAG193,1.56,0.4,0.5502841836734694,0.10603877551020413,1.262896768707483,0.10623333333333333,0.4442454081632653
yAG193,12.5,0.4,0.3800841836734694,-0.06416122448979589,0.928696768707483,-0.22796666666666665,0.4442454081632653
yAG193,3.12,0.4,0.5295175170068027,0.08527210884353742,1.1561634353741497,-4.999999999999449e-4,0.4442454081632653
yAG193,6.25,0.4,0.48735085034013603,0.043105442176870734,0.9870301020408163,-0.1696333333333333,0.4442454081632653
yAG3,0,0.8,0.9473841836734693,0.34995306122448966,0.8691801020408163,0,0.5974311224489797
yAG3,0.39,0.8,0.8608341836734694,0.26340306122448975,0.8770801020408163,0.007900000000000018,0.5974311224489797
yAG3,0.78,0.8,0.7826841836734694,0.1852530612244897,0.6369801020408163,-0.23220000000000002,0.5974311224489797
yAG3,1.56,0.8,0.7519841836734693,0.15455306122448964,0.5555801020408163,-0.3136,0.5974311224489797
yAG3,12.5,0.8,0.5958341836734694,-0.0015969387755102593,0.5541801020408164,-0.315,0.5974311224489797
yAG3,3.12,0.8,0.6561341836734693,0.05870306122448965,0.47038010204081626,-0.39880000000000004,0.5974311224489797
yAG3,6.25,0.8,0.7016341836734694,0.10420306122448975,0.4700801020408163,-0.3991,0.5974311224489797
yAG126,0,0.8,0.3622341836734694,0.1438673469387755,0.4656301020408163,0,0.21836683673469387
yAG126,0.39,0.8,0.3815841836734694,0.16321734693877554,0.5604801020408163,0.09485000000000005,0.21836683673469387
yAG126,0.78,0.8,0.3477341836734694,0.12936734693877555,0.5299801020408164,0.06435000000000002,0.21836683673469387
yAG126,1.56,0.8,0.24498418367346939,0.026617346938775516,0.4054301020408163,-0.060199999999999976,0.21836683673469387
yAG126,12.5,0.8,0.09198418367346939,-0.12638265306122448,0.17413010204081633,-0.2914999999999999,0.21836683673469387
yAG126,3.12,0.8,0.1939341836734694,-0.02443265306122447,0.12298010204081633,-0.34264999999999995,0.21836683673469387
yAG126,6.25,0.8,0.13318418367346938,-0.0851826530612245,0.10073010204081634,-0.36489999999999995,0.21836683673469387
yAG117,0,0.4,0.6168841836734694,0.17631496598639462,1.3421634353741496,0,0.4405692176870748
yAG117,0.39,0.4,0.6520508503401361,0.2114816326530613,1.4889301020408163,0.14676666666666663,0.4405692176870748
