"name","line","type","RAD80","RAD50","RAD20","FoG80","FoG50","FoG20","slope"
"HSC072_rep2","HSC072","rep2",6,11,12,0.29,0.29,0.26,26.2
"HSC073_rep1","HSC073","rep1",5,12,14,0.36,0.46,0.4,19.1
"HSC073_rep2","HSC073","rep2",10,12,13,0.32,0.22,0.23,13.9
"HSC074_rep1","HSC074","rep1",9,20,24,0.55,0.42,0.37,40
"HSC074_rep2","HSC074","rep2",8,21,23,0.61,0.42,0.35,41
"HSC075_rep1","HSC075","rep1",5,11,13,0.29,0.42,0.35,24.8
"HSC075_rep2","HSC075","rep2",4,9,12,0.42,0.46,0.42,25.7
"HSC077_rep1","HSC077","rep1",11,19,20,0.66,0.31,0.28,60.3
"HSC077_rep2","HSC077","rep2",9,18,21,0.68,0.4,0.33,50.6
"HSC078_rep1","HSC078","rep1",10,19,23,0.68,0.42,0.34,55.7
"HSC078_rep2","HSC078","rep2",8,19,22,0.67,0.41,0.36,47
"HSC079_rep1","HSC079","rep1",12,13,14,0.05,0.07,0.11,102
"HSC079_rep2","HSC079","rep2",12,13,13,0.06,0.09,0.08,101.1
"HSC080_rep1","HSC080","rep1",17,20,23,0.39,0.22,0.25,66.7
"HSC080_rep2","HSC080","rep2",13,19,21,0.52,0.29,0.27,59.9
"HSC081_rep1","HSC081","rep1",15,20,22,0.46,0.25,0.26,61.4
"HSC081_rep2","HSC081","rep2",15,19,22,0.4,0.25,0.26,63
"HSC082_rep1","HSC082","rep1",14,18,22,0.53,0.31,0.31,57.5
"HSC082_rep2","HSC082","rep2",16,19,23,0.36,0.24,0.26,62.3
"HSC083_rep1","HSC083","rep1",0,15,22,NA,0.53,0.5,14.2
"HSC083_rep2","HSC083","rep2",3,14,15,0.62,0.55,0.49,8.2
"HSC084_rep1","HSC084","rep1",21,23,25,0.06,0.08,0.12,98.1
"HSC084_rep2","HSC084","rep2",20,22,25,0.06,0.09,0.14,150.2
"HSC085_rep1","HSC085","rep1",14,15,16,0.06,0.08,0.11,128.7
"HSC085_rep2","HSC085","rep2",12,13,15,0.06,0.07,0.14,135.9
"HSC086_rep1","HSC086","rep1",2,6,22,0.12,0.55,0.64,6.1
"HSC086_rep2","HSC086","rep2",2,2,17,0.23,0.17,0.76,5.2
"HSC087_rep1","HSC087","rep1",0,16,21,NA,0.73,0.55,49.3
"HSC087_rep2","HSC087","rep2",0,16,21,NA,0.8,0.59,11.3
"HSC088_rep1","HSC088","rep1",20,23,24,0.06,0.09,0.11,161.4
"HSC088_rep2","HSC088","rep2",20,22,25,0.06,0.09,0.14,146.6
"HSC089_rep1","HSC089","rep1",23,26,26,0.19,0.11,0.11,8.2
"HSC089_rep2","HSC089","rep2",20,22,22,0.09,0.12,0.12,12
"HSC090_rep1","HSC090","rep1",15,18,18,0.6,0.34,0.34,5.5
"HSC090_rep2","HSC090","rep2",13,17,16,0.73,0.35,0.38,5.5
"HSC091_rep1","HSC091","rep1",16,19,23,0.06,0.15,0.21,69.4
"HSC091_rep2","HSC091","rep2",18,19,23,0.07,0.09,0.2,71.6
"HSC092_rep1","HSC092","rep1",7,8,10,0.07,0.1,0.23,87.8
"HSC092_rep2","HSC092","rep2",6,6,8,0.08,0.07,0.24,34.5
"HSC093_rep1","HSC093","rep1",15,16,18,0.06,0.06,0.11,95.9
"HSC093_rep2","HSC093","rep2",15,16,18,0.06,0.06,0.11,94.4
"HSC094_rep1","HSC094","rep1",16,18,20,0.49,0.26,0.23,71.4
"HSC094_rep2","HSC094","rep2",15,18,19,0.63,0.25,0.23,64.4
"HSC095_rep1","HSC095","rep1",13,14,15,0.06,0.07,0.1,85.5
"HSC095_rep2","HSC095","rep2",13,14,16,0.06,0.08,0.16,80.2
"HSC096_rep1","HSC096","rep1",8,10,11,0.26,0.19,0.2,54.7
"HSC096_rep2","HSC096","rep2",11,12,17,0.07,0.09,0.33,28.9
"HSC097_rep1","HSC097","rep1",19,22,23,0.26,0.18,0.17,79.6
"HSC097_rep2","HSC097","rep2",15,21,23,0.34,0.27,0.24,63.6
"HSC098_rep1","HSC098","rep1",0,12,20,NA,0.89,0.6,19.9
"HSC098_rep2","HSC098","rep2",0,16,21,NA,0.79,0.56,24
"HSC099_rep1","HSC099","rep1",15,19,21,0.62,0.29,0.28,57.3
"HSC099_rep2","HSC099","rep2",11,19,21,0.67,0.33,0.3,56
"HSC100_rep1","HSC100","rep1",1,19,23,NA,0.51,0.42,58.2
"HSC100_rep2","HSC100","rep2",3,19,22,0.97,0.49,0.38,66.1
"HSC101_rep1","HSC101","rep1",10,12,13,0.23,0.16,0.18,52.7
"HSC101_rep2","HSC101","rep2",10,11,12,0.18,0.15,0.14,53.8
"HSC102_rep1","HSC102","rep1",14,15,16,0.06,0.07,0.1,100
"HSC102_rep2","HSC102","rep2",14,15,16,0.06,0.08,0.11,116.7
"HSC103_rep1","HSC103","rep1",7,12,14,0.22,0.32,0.27,40.6
"HSC103_rep2","HSC103","rep2",8,13,14,0.22,0.27,0.25,46.1
"HSC104_rep1","HSC104","rep1",13,15,19,0.07,0.12,0.22,91.2
"HSC104_rep2","HSC104","rep2",13,17,20,0.1,0.24,0.25,72.7
"HSC105_rep1","HSC105","rep1",0,10,20,NA,0.72,0.6,19.4
"HSC105_rep2","HSC105","rep2",0,13,20,NA,0.78,0.57,20.9
