name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
HSC082_FLC_b,HSC082,FLC,1,12,16,NA,0.57,0.5,18.1
HSC083_BA_a,HSC083,BA,12,14,15,0.17,0.14,0.15,21.1
HSC083_BA_b,HSC083,BA,12,15,15,0.15,0.16,0.15,21.2
HSC083_FLC_a,HSC083,FLC,21,23,25,0.08,0.09,0.12,131.1
HSC083_FLC_b,HSC083,FLC,21,23,25,0.08,0.1,0.12,89.1
HSC084_BA_b,HSC084,BA,12,13,15,0.07,0.07,0.15,64.7
HSC084_FLC_a,HSC084,FLC,14,15,17,0.08,0.07,0.13,149.5
HSC084_FLC_b,HSC084,FLC,15,16,17,0.06,0.07,0.1,138.4
HSC085_BA_a,HSC085,BA,8,11,12,0.14,0.22,0.21,54.1
HSC085_BA_b,HSC085,BA,9,11,13,0.15,0.18,0.22,57.3
HSC085_FLC_a,HSC085,FLC,4,5,18,0.1,0.17,0.61,13.3
HSC085_FLC_b,HSC085,FLC,3,3,4,0.12,0.11,0.25,13
HSC086_BA_a,HSC086,BA,6,10,15,0.24,0.33,0.41,20.7
HSC086_BA_b,HSC086,BA,9,12,15,0.13,0.21,0.28,29.6
HSC086_FLC_a,HSC086,FLC,2,15,18,0.62,0.67,0.5,30
HSC086_FLC_b,HSC086,FLC,0,14,20,NA,0.71,0.57,35.4
HSC087_BA_a,HSC087,BA,7,10,15,0.16,0.24,0.37,50.1
HSC087_BA_b,HSC087,BA,8,10,13,0.16,0.19,0.29,54.4
HSC087_FLC_a,HSC087,FLC,22,24,26,0.09,0.09,0.11,78.6
HSC087_FLC_b,HSC087,FLC,22,24,25,0.1,0.09,0.09,75.3
HSC088_BA_b,HSC088,BA,12,14,17,0.07,0.13,0.22,90.5
HSC088_FLC_a,HSC088,FLC,20,23,25,0.07,0.13,0.14,105.1
HSC088_FLC_b,HSC088,FLC,19,23,25,0.08,0.14,0.15,82.4
HSC089_BA_a,HSC089,BA,1,3,4,NA,0.47,0.36,27.6
HSC089_BA_b,HSC089,BA,3,3,4,0.43,0.39,0.23,90.9
HSC089_FLC_a,HSC089,FLC,14,22,23,0.27,0.28,0.27,43.7
HSC089_FLC_b,HSC089,FLC,12,19,25,0.6,0.4,0.38,21.3
HSC090_BA_a,HSC090,BA,12,14,17,0.11,0.17,0.24,66
HSC090_BA_b,HSC090,BA,12,16,17,0.11,0.2,0.21,38.9
HSC090_FLC_a,HSC090,FLC,21,23,26,0.11,0.1,0.13,46.1
HSC091_BA_a,HSC091,BA,12,14,16,0.1,0.12,0.18,70.2
HSC091_BA_b,HSC091,BA,13,15,20,0.07,0.12,0.27,39.5
HSC091_FLC_a,HSC091,FLC,8,13,19,0.08,0.35,0.39,16.7
HSC091_FLC_b,HSC091,FLC,7,10,10,0.1,0.2,0.19,17.2
HSC092_BA_a,HSC092,BA,15,18,19,0.16,0.17,0.19,21
HSC092_BA_b,HSC092,BA,15,17,23,0.13,0.14,0.29,19
HSC093_BA_a,HSC093,BA,12,13,16,0.06,0.09,0.2,77
HSC093_BA_b,HSC093,BA,12,13,14,0.07,0.08,0.11,111.6
HSC093_FLC_b,HSC093,FLC,15,16,18,0.06,0.07,0.13,104.9
HSC094_BA_a,HSC094,BA,11,13,15,0.1,0.15,0.2,47.6
HSC094_BA_b,HSC094,BA,11,13,15,0.13,0.18,0.2,65.4
HSC094_FLC_a,HSC094,FLC,5,19,22,0.82,0.48,0.39,50.6
HSC094_FLC_b,HSC094,FLC,7,18,21,0.78,0.42,0.35,67.1
HSC095_BA_a,HSC095,BA,12,14,16,0.08,0.13,0.19,92.6
HSC095_BA_b,HSC095,BA,12,13,15,0.07,0.1,0.18,98.5
HSC095_FLC_b,HSC095,FLC,15,16,20,0.07,0.08,0.21,92.5
HSC096_BA_a,HSC096,BA,7,10,17,0.23,0.29,0.43,23.9
HSC096_BA_b,HSC096,BA,8,13,23,0.27,0.35,0.48,23.5
HSC096_FLC_a,HSC096,FLC,10,15,18,0.37,0.3,0.3,45.4
HSC096_FLC_b,HSC096,FLC,9,14,16,0.24,0.27,0.26,59.7
HSC097_BA_a,HSC097,BA,14,14,18,0.07,0.07,0.22,89.3
HSC097_BA_b,HSC097,BA,14,15,17,0.09,0.1,0.14,92.9
HSC097_FLC_a,HSC097,FLC,3,20,23,0.86,0.56,0.43,32.7
HSC097_FLC_b,HSC097,FLC,4,20,23,0.7,0.51,0.39,41.2
HSC098_BA_a,HSC098,BA,12,14,15,0.06,0.1,0.13,85
HSC098_BA_b,HSC098,BA,12,14,15,0.09,0.12,0.14,62.4
HSC098_FLC_a,HSC098,FLC,0,7,22,NA,0.94,0.65,13.4
HSC098_FLC_b,HSC098,FLC,0,3,23,NA,0.94,0.68,5.8
HSC099_BA_a,HSC099,BA,14,15,16,0.06,0.07,0.1,64.6
HSC099_BA_b,HSC099,BA,15,16,17,0.06,0.07,0.09,115.4
HSC099_FLC_a,HSC099,FLC,5,18,20,0.76,0.43,0.36,57.5
HSC099_FLC_b,HSC099,FLC,2,17,20,0.94,0.6,0.44,35.9
HSC100_BA_a,HSC100,BA,11,12,13,0.11,0.11,0.13,74.2
HSC100_BA_b,HSC100,BA,12,13,14,0.07,0.08,0.12,74.9
HSC100_FLC_a,HSC100,FLC,13,17,21,0.67,0.36,0.34,55.5
HSC100_FLC_b,HSC100,FLC,5,13,20,0.7,0.48,0.52,22.9
