Filename,OrbitId,ELB,Background,Celltype 1,ROIArea[pixel],ROI-Group
A04_FLC_32_t13.jpeg,750,local,0.622831,0.377169,1391744,0
A04_FLC_32_t14.jpeg,751,local,0.626439,0.373561,1391744,0
A04_FLC_32_t15.jpeg,752,local,0.606913,0.393087,1391744,0
A04_FLC_32_t16.jpeg,753,local,0.609561,0.390439,1391744,0
A04_FLC_32_t17.jpeg,754,local,0.541019,0.458981,1391744,0
A04_FLC_32_t18.jpeg,755,local,0.491491,0.508509,1391744,0
A04_FLC_32_t19.jpeg,756,local,0.502838,0.497162,1391744,0
A04_FLC_32_t20.jpeg,757,local,0.502622,0.497378,1391744,0
A04_FLC_32_t21.jpeg,758,local,0.516453,0.483547,1391744,0
A04_FLC_32_t22.jpeg,759,local,0.465389,0.534611,1391744,0
A04_FLC_32_t23.jpeg,760,local,0.487218,0.512782,1391744,0
A04_FLC_32_t24.jpeg,761,local,0.418037,0.581963,1391744,0
A04_FLC_4_t0.jpeg,762,local,0.986929,0.013071,1391744,0
A04_FLC_4_t01.jpeg,763,local,0.957585,0.042415,1391744,0
A04_FLC_4_t02.jpeg,764,local,0.881457,0.118543,1391744,0
A04_FLC_4_t03.jpeg,765,local,0.790099,0.209901,1391744,0
A04_FLC_4_t04.jpeg,766,local,0.769339,0.230661,1391744,0
A04_FLC_4_t05.jpeg,767,local,0.774104,0.225896,1391744,0
A04_FLC_4_t06.jpeg,768,local,0.75646,0.24354,1391744,0
A04_FLC_4_t07.jpeg,769,local,0.72434,0.27566,1391744,0
A04_FLC_4_t08.jpeg,770,local,0.707918,0.292082,1391744,0
A04_FLC_4_t09.jpeg,771,local,0.700467,0.299533,1391744,0
A04_FLC_4_t10.jpeg,772,local,0.69804,0.30196,1391744,0
A04_FLC_4_t11.jpeg,773,local,0.674832,0.325168,1391744,0
A04_FLC_4_t12.jpeg,774,local,0.632036,0.367964,1391744,0
A04_FLC_4_t13.jpeg,775,local,0.615717,0.384283,1391744,0
A04_FLC_4_t14.jpeg,776,local,0.628128,0.371872,1391744,0
A04_FLC_4_t15.jpeg,777,local,0.593202,0.406798,1391744,0
A04_FLC_4_t16.jpeg,778,local,0.56089,0.43911,1391744,0
A04_FLC_4_t17.jpeg,779,local,0.541529,0.458471,1391744,0
A04_FLC_4_t18.jpeg,780,local,0.525217,0.474783,1391744,0
A04_FLC_4_t19.jpeg,781,local,0.5124,0.4876,1391744,0
A04_FLC_4_t20.jpeg,782,local,0.470428,0.529572,1391744,0
A04_FLC_4_t21.jpeg,783,local,0.519994,0.480006,1391744,0
A04_FLC_4_t22.jpeg,784,local,0.484461,0.515539,1391744,0
A04_FLC_4_t23.jpeg,785,local,0.498852,0.501148,1391744,0
A04_FLC_4_t24.jpeg,786,local,0.496549,0.503451,1391744,0
A04_FLC_8_t0.jpeg,787,local,0.982339,0.017661,1391744,0
A04_FLC_8_t01.jpeg,788,local,0.928563,0.071437,1391744,0
A04_FLC_8_t02.jpeg,789,local,0.859955,0.140045,1391744,0
A04_FLC_8_t03.jpeg,790,local,0.78488,0.21512,1391744,0
A04_FLC_8_t04.jpeg,791,local,0.750435,0.249565,1391744,0
A04_FLC_8_t05.jpeg,792,local,0.78266,0.21734,1391744,0
A04_FLC_8_t06.jpeg,793,local,0.752342,0.247658,1391744,0
A04_FLC_8_t07.jpeg,794,local,0.714818,0.285182,1391744,0
A04_FLC_8_t08.jpeg,795,local,0.71696,0.28304,1391744,0
A04_FLC_8_t09.jpeg,796,local,0.674985,0.325015,1391744,0
A04_FLC_8_t10.jpeg,797,local,0.687714,0.312286,1391744,0
A04_FLC_8_t11.jpeg,798,local,0.666886,0.333114,1391744,0
A04_FLC_8_t12.jpeg,799,local,0.640052,0.359948,1391744,0
A04_FLC_8_t13.jpeg,800,local,0.613013,0.386987,1391744,0
A04_FLC_8_t14.jpeg,801,local,0.607779,0.392221,1391744,0
A04_FLC_8_t15.jpeg,802,local,0.596385,0.403615,1391744,0
A04_FLC_8_t16.jpeg,803,local,0.581779,0.418221,1391744,0
A04_FLC_8_t17.jpeg,804,local,0.531473,0.468527,1391744,0
A04_FLC_8_t18.jpeg,805,local,0.528186,0.471814,1391744,0
A04_FLC_8_t19.jpeg,806,local,0.515861,0.484139,1391744,0
A04_FLC_8_t20.jpeg,807,local,0.498842,0.501158,1391744,0
A04_FLC_8_t21.jpeg,808,local,0.496424,0.503576,1391744,0
A04_FLC_8_t22.jpeg,809,local,0.46665,0.53335,1391744,0
A04_FLC_8_t23.jpeg,810,local,0.482421,0.517579,1391744,0
A04_FLC_8_t24.jpeg,811,local,0.461231,0.538769,1391744,0
A04_ND_0_t0.jpeg,812,local,0.985053,0.014947,1391744,0
A04_ND_0_t01.jpeg,813,local,0.94362,0.05638,1391744,0
A04_ND_0_t02.jpeg,814,local,0.897659,0.102341,1391744,0
A04_ND_0_t03.jpeg,815,local,0.819486,0.180514,1391744,0
A04_ND_0_t04.jpeg,816,local,0.630404,0.369596,1391744,0
A04_ND_0_t05.jpeg,817,local,0.623684,0.376316,1391744,0
A04_ND_0_t06.jpeg,818,local,0.486632,0.513368,1391744,0
A04_ND_0_t07.jpeg,819,local,0.343964,0.656036,1391744,0
A04_ND_0_t08.jpeg,820,local,0.240263,0.759737,1391744,0
A04_ND_0_t09.jpeg,821,local,0.086555,0.913445,1391744,0
A04_ND_0_t10.jpeg,822,local,0.056495,0.943505,1391744,0
A04_ND_0_t11.jpeg,823,local,0.03012,0.96988,1391744,0
A04_ND_0_t12.jpeg,824,local,0.015057,0.984943,1391744,0
A04_ND_0_t13.jpeg,825,local,0.030178,0.969822,1391744,0
A04_ND_0_t14.jpeg,826,local,0.004655,0.995345,1391744,0
A04_ND_0_t15.jpeg,827,local,0.006785,0.993215,1391744,0
A04_ND_0_t16.jpeg,828,local,0.002981,0.997019,1391744,0
A04_ND_0_t17.jpeg,829,local,0.003067,0.996933,1391744,0
A04_ND_0_t18.jpeg,830,local,0.006903,0.993097,1391744,0
A04_ND_0_t19.jpeg,831,local,0.002637,0.997363,1391744,0
A04_ND_0_t20.jpeg,832,local,0.002166,0.997834,1391744,0
A04_ND_0_t21.jpeg,833,local,0.000295,0.999705,1391744,0
A04_ND_0_t22.jpeg,834,local,0.000738,0.999262,1391744,0
A04_ND_0_t23.jpeg,835,local,0.000217,0.999783,1391744,0
A04_ND_0_t24.jpeg,836,local,0.000035,0.999965,1391744,0
A08_BA_0.4_t0.jpeg,837,local,0.967877,0.032123,1391744,0
A08_BA_0.4_t01.jpeg,838,local,0.881577,0.118423,1391744,0
A08_BA_0.4_t02.jpeg,839,local,0.813764,0.186236,1391744,0
A08_BA_0.4_t03.jpeg,840,local,0.746957,0.253043,1391744,0
A08_BA_0.4_t04.jpeg,841,local,0.622903,0.377097,1391744,0
A08_BA_0.4_t05.jpeg,842,local,0.640092,0.359908,1391744,0
A08_BA_0.4_t06.jpeg,843,local,0.551283,0.448717,1391744,0
A08_BA_0.4_t07.jpeg,844,local,0.425782,0.574218,1391744,0
A08_BA_0.4_t08.jpeg,845,local,0.328892,0.671108,1391744,0
A08_BA_0.4_t09.jpeg,846,local,0.197686,0.802314,1391744,0
A08_BA_0.4_t10.jpeg,847,local,0.12094,0.87906,1391744,0
A08_BA_0.4_t11.jpeg,848,local,0.081299,0.918701,1391744,0
A08_BA_0.4_t12.jpeg,849,local,0.063096,0.936904,1391744,0
A08_BA_0.4_t13.jpeg,850,local,0.040588,0.959412,1391744,0
A08_BA_0.4_t14.jpeg,851,local,0.022531,0.977469,1391744,0
A08_BA_0.4_t15.jpeg,852,local,0.025398,0.974602,1391744,0
A08_BA_0.4_t16.jpeg,853,local,0.014661,0.985339,1391744,0
A08_BA_0.4_t17.jpeg,854,local,0.010795,0.989205,1391744,0
A08_BA_0.4_t18.jpeg,855,local,0.005229,0.994771,1391744,0
A08_BA_0.4_t19.jpeg,856,local,0.005634,0.994366,1391744,0
A08_BA_0.4_t20.jpeg,857,local,0.002925,0.997075,1391744,0
A08_BA_0.4_t21.jpeg,858,local,0.002855,0.997145,1391744,0
A08_BA_0.4_t22.jpeg,859,local,0.002046,0.997954,1391744,0
A08_BA_0.4_t23.jpeg,860,local,0.004028,0.995972,1391744,0
A08_BA_0.4_t24.jpeg,861,local,0.00149,0.99851,1391744,0
A08_BA_0.8_t0.jpeg,862,local,0.965754,0.034246,1391744,0
A08_BA_0.8_t01.jpeg,863,local,0.895395,0.104605,1391744,0
A08_BA_0.8_t02.jpeg,864,local,0.869565,0.130435,1391744,0
A08_BA_0.8_t03.jpeg,865,local,0.869816,0.130184,1391744,0
A08_BA_0.8_t04.jpeg,866,local,0.856142,0.143858,1391744,0
A08_BA_0.8_t05.jpeg,867,local,0.877937,0.122063,1391744,0
A08_BA_0.8_t06.jpeg,868,local,0.85859,0.14141,1391744,0
A08_BA_0.8_t07.jpeg,869,local,0.877608,0.122392,1391744,0
A08_BA_0.8_t08.jpeg,870,local,0.795174,0.204826,1391744,0
A08_BA_0.8_t09.jpeg,871,local,0.735781,0.264219,1391744,0
A08_BA_0.8_t10.jpeg,872,local,0.701087,0.298913,1391744,0
A08_BA_0.8_t11.jpeg,873,local,0.653566,0.346434,1391744,0
A08_BA_0.8_t12.jpeg,874,local,0.59611,0.40389,1391744,0
A08_BA_0.8_t13.jpeg,875,local,0.583429,0.416571,1391744,0
A08_BA_0.8_t14.jpeg,876,local,0.51702,0.48298,1391744,0
A08_BA_0.8_t15.jpeg,877,local,0.482539,0.517461,1391744,0
A08_BA_0.8_t16.jpeg,878,local,0.443339,0.556661,1391744,0
A08_BA_0.8_t17.jpeg,879,local,0.384808,0.615192,1391744,0
A08_BA_0.8_t18.jpeg,880,local,0.318252,0.681748,1391744,0
A08_BA_0.8_t19.jpeg,881,local,0.29147,0.70853,1391744,0
A08_BA_0.8_t20.jpeg,882,local,0.152214,0.847786,1391744,0
A08_BA_0.8_t21.jpeg,883,local,0.145217,0.854783,1391744,0
A08_BA_0.8_t22.jpeg,884,local,0.101171,0.898829,1391744,0
A08_BA_0.8_t23.jpeg,885,local,0.097882,0.902118,1391744,0
A08_BA_0.8_t24.jpeg,886,local,0.081687,0.918313,1391744,0
A08_BA_1.6_t0.jpeg,887,local,0.963685,0.036315,1391744,0
A08_BA_1.6_t01.jpeg,888,local,0.911089,0.088911,1391744,0
A08_BA_1.6_t02.jpeg,889,local,0.882695,0.117305,1391744,0
A08_BA_1.6_t03.jpeg,890,local,0.883321,0.116679,1391744,0
A08_BA_1.6_t04.jpeg,891,local,0.880288,0.119712,1391744,0
A08_BA_1.6_t05.jpeg,892,local,0.901468,0.098532,1391744,0
A08_BA_1.6_t06.jpeg,893,local,0.897051,0.102949,1391744,0
A08_BA_1.6_t07.jpeg,894,local,0.893222,0.106778,1391744,0
A08_BA_1.6_t08.jpeg,895,local,0.884846,0.115154,1391744,0
A08_BA_1.6_t09.jpeg,896,local,0.8836,0.1164,1391744,0
A08_BA_1.6_t10.jpeg,897,local,0.866687,0.133313,1391744,0
A08_BA_1.6_t11.jpeg,898,local,0.856014,0.143986,1391744,0
A08_BA_1.6_t12.jpeg,899,local,0.827629,0.172371,1391744,0
A08_BA_1.6_t13.jpeg,900,local,0.826127,0.173873,1391744,0
A08_BA_1.6_t14.jpeg,901,local,0.832453,0.167547,1391744,0
A08_BA_1.6_t15.jpeg,902,local,0.831689,0.168311,1391744,0
A08_BA_1.6_t16.jpeg,903,local,0.780436,0.219564,1391744,0
A08_BA_1.6_t17.jpeg,904,local,0.745763,0.254237,1391744,0
A08_BA_1.6_t18.jpeg,905,local,0.766119,0.233881,1391744,0
A08_BA_1.6_t19.jpeg,906,local,0.73146,0.26854,1391744,0
A08_BA_1.6_t20.jpeg,907,local,0.70162,0.29838,1391744,0
A08_BA_1.6_t21.jpeg,908,local,0.754117,0.245883,1391744,0
A08_BA_1.6_t22.jpeg,909,local,0.684815,0.315185,1391744,0
A08_BA_1.6_t23.jpeg,910,local,0.724127,0.275873,1391744,0
A08_BA_1.6_t24.jpeg,911,local,0.720875,0.279125,1391744,0
A08_BA_3.2_t0.jpeg,912,local,0.971719,0.028281,1391744,0
A08_BA_3.2_t01.jpeg,913,local,0.899012,0.100988,1391744,0
A08_BA_3.2_t02.jpeg,914,local,0.851938,0.148062,1391744,0
A08_BA_3.2_t03.jpeg,915,local,0.859128,0.140872,1391744,0
A08_BA_3.2_t04.jpeg,916,local,0.860174,0.139826,1391744,0
A08_BA_3.2_t05.jpeg,917,local,0.885534,0.114466,1391744,0
A08_BA_3.2_t06.jpeg,918,local,0.892071,0.107929,1391744,0
A08_BA_3.2_t07.jpeg,919,local,0.888801,0.111199,1391744,0
A08_BA_3.2_t08.jpeg,920,local,0.888926,0.111074,1391744,0
A08_BA_3.2_t09.jpeg,921,local,0.882357,0.117643,1391744,0
A08_BA_3.2_t10.jpeg,922,local,0.875871,0.124129,1391744,0
A08_BA_3.2_t11.jpeg,923,local,0.873275,0.126725,1391744,0
A08_BA_3.2_t12.jpeg,924,local,0.879453,0.120547,1391744,0
A08_BA_3.2_t13.jpeg,925,local,0.85617,0.14383,1391744,0
A08_BA_3.2_t14.jpeg,926,local,0.865668,0.134332,1391744,0
A08_BA_3.2_t15.jpeg,927,local,0.871349,0.128651,1391744,0
A08_BA_3.2_t16.jpeg,928,local,0.868617,0.131383,1391744,0
A08_BA_3.2_t17.jpeg,929,local,0.867193,0.132807,1391744,0
A08_BA_3.2_t18.jpeg,930,local,0.849536,0.150464,1391744,0
A08_BA_3.2_t19.jpeg,931,local,0.855233,0.144767,1391744,0
A08_BA_3.2_t20.jpeg,932,local,0.863569,0.136431,1391744,0
A08_BA_3.2_t21.jpeg,933,local,0.868555,0.131445,1391744,0
A08_BA_3.2_t22.jpeg,934,local,0.872251,0.127749,1391744,0
A08_BA_3.2_t23.jpeg,935,local,0.865676,0.134324,1391744,0
A08_BA_3.2_t24.jpeg,936,local,0.873125,0.126875,1391744,0
A08_BA_6.4_t0.jpeg,937,local,0.971755,0.028245,1391744,0
A08_BA_6.4_t01.jpeg,938,local,0.935787,0.064213,1391744,0
A08_BA_6.4_t02.jpeg,939,local,0.867736,0.132264,1391744,0
A08_BA_6.4_t03.jpeg,940,local,0.876334,0.123666,1391744,0
A08_BA_6.4_t04.jpeg,941,local,0.868054,0.131946,1391744,0
A08_BA_6.4_t05.jpeg,942,local,0.897421,0.102579,1391744,0
A08_BA_6.4_t06.jpeg,943,local,0.912893,0.087107,1391744,0
A08_BA_6.4_t07.jpeg,944,local,0.901664,0.098336,1391744,0
A08_BA_6.4_t08.jpeg,945,local,0.90716,0.09284,1391744,0
A08_BA_6.4_t09.jpeg,946,local,0.900965,0.099035,1391744,0
A08_BA_6.4_t10.jpeg,947,local,0.882883,0.117117,1391744,0
A08_BA_6.4_t11.jpeg,948,local,0.882454,0.117546,1391744,0
A08_BA_6.4_t12.jpeg,949,local,0.896248,0.103752,1391744,0
A08_BA_6.4_t13.jpeg,950,local,0.900799,0.099201,1391744,0
A08_BA_6.4_t14.jpeg,951,local,0.872188,0.127812,1391744,0
A08_BA_6.4_t15.jpeg,952,local,0.874287,0.125713,1391744,0
A08_BA_6.4_t16.jpeg,953,local,0.886083,0.113917,1391744,0
A08_BA_6.4_t17.jpeg,954,local,0.883349,0.116651,1391744,0
A08_BA_6.4_t18.jpeg,955,local,0.8919,0.1081,1391744,0
A08_BA_6.4_t19.jpeg,956,local,0.896907,0.103093,1391744,0
A08_BA_6.4_t20.jpeg,957,local,0.877406,0.122594,1391744,0
A08_BA_6.4_t21.jpeg,958,local,0.859679,0.140321,1391744,0
A08_BA_6.4_t22.jpeg,959,local,0.895814,0.104186,1391744,0
A08_BA_6.4_t23.jpeg,960,local,0.862059,0.137941,1391744,0
A08_BA_6.4_t24.jpeg,961,local,0.876022,0.123978,1391744,0
A08_FLC_16_t0.jpeg,962,local,0.97162,0.02838,1391744,0
A08_FLC_16_t01.jpeg,963,local,0.864053,0.135947,1391744,0
A08_FLC_16_t02.jpeg,964,local,0.702046,0.297954,1391744,0
A08_FLC_16_t03.jpeg,965,local,0.533764,0.466236,1391744,0
A08_FLC_16_t04.jpeg,966,local,0.383397,0.616603,1391744,0
A08_FLC_16_t05.jpeg,967,local,0.378822,0.621178,1391744,0
A08_FLC_16_t06.jpeg,968,local,0.357613,0.642387,1391744,0
A08_FLC_16_t07.jpeg,969,local,0.307155,0.692845,1391744,0
A08_FLC_16_t08.jpeg,970,local,0.295503,0.704497,1391744,0
A08_FLC_16_t09.jpeg,971,local,0.25758,0.74242,1391744,0
A08_FLC_16_t10.jpeg,972,local,0.231128,0.768872,1391744,0
A08_FLC_16_t11.jpeg,973,local,0.21895,0.78105,1391744,0
A08_FLC_16_t12.jpeg,974,local,0.222217,0.777783,1391744,0
A08_FLC_16_t13.jpeg,975,local,0.237434,0.762566,1391744,0
A08_FLC_16_t14.jpeg,976,local,0.192857,0.807143,1391744,0
A08_FLC_16_t15.jpeg,977,local,0.187434,0.812566,1391744,0
A08_FLC_16_t16.jpeg,978,local,0.197958,0.802042,1391744,0
A08_FLC_16_t17.jpeg,979,local,0.185791,0.814209,1391744,0
A08_FLC_16_t18.jpeg,980,local,0.196109,0.803891,1391744,0
A08_FLC_16_t19.jpeg,981,local,0.19541,0.80459,1391744,0
A08_FLC_16_t20.jpeg,982,local,0.188967,0.811033,1391744,0
A08_FLC_16_t21.jpeg,983,local,0.162102,0.837898,1391744,0
A08_FLC_16_t22.jpeg,984,local,0.191284,0.808716,1391744,0
A08_FLC_16_t23.jpeg,985,local,0.15032,0.84968,1391744,0
A08_FLC_16_t24.jpeg,986,local,0.181219,0.818781,1391744,0
A08_FLC_2_t0.jpeg,987,local,0.961588,0.038412,1391744,0
A08_FLC_2_t01.jpeg,988,local,0.898934,0.101066,1391744,0
A08_FLC_2_t02.jpeg,989,local,0.754581,0.245419,1391744,0
A08_FLC_2_t03.jpeg,990,local,0.609836,0.390164,1391744,0
A08_FLC_2_t04.jpeg,991,local,0.559808,0.440192,1391744,0
A08_FLC_2_t05.jpeg,992,local,0.601491,0.398509,1391744,0
A08_FLC_2_t06.jpeg,993,local,0.398968,0.601032,1391744,0
A08_FLC_2_t07.jpeg,994,local,0.449452,0.550548,1391744,0
A08_FLC_2_t08.jpeg,995,local,0.339608,0.660392,1391744,0
A08_FLC_2_t09.jpeg,996,local,0.464006,0.535994,1391744,0
A08_FLC_2_t10.jpeg,997,local,0.454382,0.545618,1391744,0
A08_FLC_2_t11.jpeg,998,local,0.436322,0.563678,1391744,0
A08_FLC_2_t12.jpeg,999,local,0.274448,0.725552,1391744,0
A08_FLC_2_t13.jpeg,1000,local,0.242764,0.757236,1391744,0
A08_FLC_2_t14.jpeg,1001,local,0.405537,0.594463,1391744,0
A08_FLC_2_t15.jpeg,1002,local,0.414778,0.585222,1391744,0
A08_FLC_2_t16.jpeg,1003,local,0.246862,0.753138,1391744,0
A08_FLC_2_t17.jpeg,1004,local,0.234277,0.765723,1391744,0
A08_FLC_2_t18.jpeg,1005,local,0.208231,0.791769,1391744,0
A08_FLC_2_t19.jpeg,1006,local,0.201561,0.798439,1391744,0
A08_FLC_2_t20.jpeg,1007,local,0.197476,0.802524,1391744,0
A08_FLC_2_t21.jpeg,1008,local,0.35688,0.64312,1391744,0
A08_FLC_2_t22.jpeg,1009,local,0.183185,0.816815,1391744,0
A08_FLC_2_t23.jpeg,1010,local,0.364476,0.635524,1391744,0
A08_FLC_2_t24.jpeg,1011,local,0.330046,0.669954,1391744,0
A08_FLC_32_t0.jpeg,1012,local,0.974199,0.025801,1391744,0
A08_FLC_32_t01.jpeg,1013,local,0.884035,0.115965,1391744,0
A08_FLC_32_t02.jpeg,1014,local,0.750459,0.249541,1391744,0
A08_FLC_32_t03.jpeg,1015,local,0.611266,0.388734,1391744,0
A08_FLC_32_t04.jpeg,1016,local,0.44768,0.55232,1391744,0
A08_FLC_32_t05.jpeg,1017,local,0.456549,0.543451,1391744,0
A08_FLC_32_t06.jpeg,1018,local,0.388451,0.611549,1391744,0
A08_FLC_32_t07.jpeg,1019,local,0.336222,0.663778,1391744,0
A08_FLC_32_t08.jpeg,1020,local,0.306575,0.693425,1391744,0
A08_FLC_32_t09.jpeg,1021,local,0.257509,0.742491,1391744,0
A08_FLC_32_t10.jpeg,1022,local,0.238144,0.761856,1391744,0
A08_FLC_32_t11.jpeg,1023,local,0.217766,0.782234,1391744,0
A08_FLC_32_t12.jpeg,1024,local,0.202603,0.797397,1391744,0
A08_FLC_32_t13.jpeg,1025,local,0.178468,0.821532,1391744,0
A08_FLC_32_t14.jpeg,1026,local,0.186672,0.813328,1391744,0
A08_FLC_32_t15.jpeg,1027,local,0.177108,0.822892,1391744,0
A08_FLC_32_t16.jpeg,1028,local,0.179938,0.820062,1391744,0
A08_FLC_32_t17.jpeg,1029,local,0.159101,0.840899,1391744,0
A08_FLC_32_t18.jpeg,1030,local,0.220757,0.779243,1391744,0
A08_FLC_32_t19.jpeg,1031,local,0.173586,0.826414,1391744,0
A08_FLC_32_t20.jpeg,1032,local,0.146527,0.853473,1391744,0
A08_FLC_32_t21.jpeg,1033,local,0.15298,0.84702,1391744,0
A08_FLC_32_t22.jpeg,1034,local,0.134275,0.865725,1391744,0
A08_FLC_32_t23.jpeg,1035,local,0.144969,0.855031,1391744,0
A08_FLC_32_t24.jpeg,1036,local,0.139054,0.860946,1391744,0
A08_FLC_4_t0.jpeg,1037,local,0.978833,0.021167,1391744,0
A08_FLC_4_t01.jpeg,1038,local,0.907979,0.092021,1391744,0
A08_FLC_4_t02.jpeg,1039,local,0.736187,0.263813,1391744,0
A08_FLC_4_t03.jpeg,1040,local,0.694591,0.305409,1391744,0
A08_FLC_4_t04.jpeg,1041,local,0.522664,0.477336,1391744,0
A08_FLC_4_t05.jpeg,1042,local,0.56085,0.43915,1391744,0
A08_FLC_4_t06.jpeg,1043,local,0.530469,0.469531,1391744,0
A08_FLC_4_t07.jpeg,1044,local,0.503851,0.496149,1391744,0
A08_FLC_4_t08.jpeg,1045,local,0.473846,0.526154,1391744,0
A08_FLC_4_t09.jpeg,1046,local,0.361541,0.638459,1391744,0
A08_FLC_4_t10.jpeg,1047,local,0.340643,0.659357,1391744,0
A08_FLC_4_t11.jpeg,1048,local,0.328718,0.671282,1391744,0
A08_FLC_4_t12.jpeg,1049,local,0.388929,0.611071,1391744,0
A08_FLC_4_t13.jpeg,1050,local,0.340596,0.659404,1391744,0
A08_FLC_4_t14.jpeg,1051,local,0.294942,0.705058,1391744,0
A08_FLC_4_t15.jpeg,1052,local,0.358724,0.641276,1391744,0
A08_FLC_4_t16.jpeg,1053,local,0.369355,0.630645,1391744,0
A08_FLC_4_t17.jpeg,1054,local,0.339212,0.660788,1391744,0
A08_FLC_4_t18.jpeg,1055,local,0.327251,0.672749,1391744,0
A08_FLC_4_t19.jpeg,1056,local,0.324346,0.675654,1391744,0
A08_FLC_4_t20.jpeg,1057,local,0.303111,0.696889,1391744,0
A08_FLC_4_t21.jpeg,1058,local,0.259831,0.740169,1391744,0
A08_FLC_4_t22.jpeg,1059,local,0.301612,0.698388,1391744,0
A08_FLC_4_t23.jpeg,1060,local,0.297915,0.702085,1391744,0
A08_FLC_4_t24.jpeg,1061,local,0.251881,0.748119,1391744,0
A08_FLC_8_t0.jpeg,1062,local,0.976644,0.023356,1391744,0
A08_FLC_8_t01.jpeg,1063,local,0.863821,0.136179,1391744,0
A08_FLC_8_t02.jpeg,1064,local,0.71112,0.28888,1391744,0
A08_FLC_8_t03.jpeg,1065,local,0.570287,0.429713,1391744,0
A08_FLC_8_t04.jpeg,1066,local,0.393039,0.606961,1391744,0
A08_FLC_8_t05.jpeg,1067,local,0.442528,0.557472,1391744,0
A08_FLC_8_t06.jpeg,1068,local,0.361798,0.638202,1391744,0
A08_FLC_8_t07.jpeg,1069,local,0.339578,0.660422,1391744,0
A08_FLC_8_t08.jpeg,1070,local,0.310232,0.689768,1391744,0
A08_FLC_8_t09.jpeg,1071,local,0.281999,0.718001,1391744,0
A08_FLC_8_t10.jpeg,1072,local,0.262563,0.737437,1391744,0
A08_FLC_8_t11.jpeg,1073,local,0.246211,0.753789,1391744,0
A08_FLC_8_t12.jpeg,1074,local,0.239842,0.760158,1391744,0
A08_FLC_8_t13.jpeg,1075,local,0.2697,0.7303,1391744,0
A08_FLC_8_t14.jpeg,1076,local,0.223397,0.776603,1391744,0
A08_FLC_8_t15.jpeg,1077,local,0.241441,0.758559,1391744,0
A08_FLC_8_t16.jpeg,1078,local,0.216753,0.783247,1391744,0
A08_FLC_8_t17.jpeg,1079,local,0.200165,0.799835,1391744,0
A08_FLC_8_t18.jpeg,1080,local,0.249603,0.750397,1391744,0
A08_FLC_8_t19.jpeg,1081,local,0.236143,0.763857,1391744,0
A08_FLC_8_t20.jpeg,1082,local,0.201663,0.798337,1391744,0
A08_FLC_8_t21.jpeg,1083,local,0.196596,0.803404,1391744,0
A08_FLC_8_t22.jpeg,1084,local,0.200323,0.799677,1391744,0
A08_FLC_8_t23.jpeg,1085,local,0.188714,0.811286,1391744,0
A08_FLC_8_t24.jpeg,1086,local,0.187472,0.812528,1391744,0
A08_ND_0_t0.jpeg,1087,local,0.973687,0.026313,1391744,0
A08_ND_0_t01.jpeg,1088,local,0.92351,0.07649,1391744,0
A08_ND_0_t02.jpeg,1089,local,0.802489,0.197511,1391744,0
A08_ND_0_t03.jpeg,1090,local,0.608143,0.391857,1391744,0
A08_ND_0_t04.jpeg,1091,local,0.399716,0.600284,1391744,0
A08_ND_0_t05.jpeg,1092,local,0.328673,0.671327,1391744,0
A08_ND_0_t06.jpeg,1093,local,0.174267,0.825733,1391744,0
A08_ND_0_t07.jpeg,1094,local,0.11065,0.88935,1391744,0
A08_ND_0_t08.jpeg,1095,local,0.056747,0.943253,1391744,0
A08_ND_0_t09.jpeg,1096,local,0.034459,0.965541,1391744,0
A08_ND_0_t10.jpeg,1097,local,0.028257,0.971743,1391744,0
A08_ND_0_t11.jpeg,1098,local,0.019764,0.980236,1391744,0
A08_ND_0_t12.jpeg,1099,local,0.006543,0.993457,1391744,0
A08_ND_0_t13.jpeg,1100,local,0.006388,0.993612,1391744,0
A08_ND_0_t14.jpeg,1101,local,0.007593,0.992407,1391744,0
A08_ND_0_t15.jpeg,1102,local,0.007497,0.992503,1391744,0
A08_ND_0_t16.jpeg,1103,local,0.001159,0.998841,1391744,0
A08_ND_0_t17.jpeg,1104,local,0.000913,0.999087,1391744,0
A08_ND_0_t18.jpeg,1105,local,0.006362,0.993638,1391744,0
A08_ND_0_t19.jpeg,1106,local,0.004179,0.995821,1391744,0
A08_ND_0_t20.jpeg,1107,local,0.001361,0.998639,1391744,0
A08_ND_0_t21.jpeg,1108,local,0.00097,0.99903,1391744,0
A08_ND_0_t22.jpeg,1109,local,0.001207,0.998793,1391744,0
A08_ND_0_t23.jpeg,1110,local,0.001699,0.998301,1391744,0
A08_ND_0_t24.jpeg,1111,local,0.00032,0.99968,1391744,0
A10_BA_0.4_t0.jpeg,1112,local,0.949397,0.050603,1391744,0
A10_BA_0.4_t01.jpeg,1113,local,0.835163,0.164837,1391744,0
A10_BA_0.4_t02.jpeg,1114,local,0.760716,0.239284,1391744,0
A10_BA_0.4_t03.jpeg,1115,local,0.652375,0.347625,1391744,0
A10_BA_0.4_t04 - Copy.jpeg,1116,local,0.514571,0.485429,1391744,0
A10_BA_0.4_t04.jpeg,1117,local,0.514571,0.485429,1391744,0
A10_BA_0.4_t05.jpeg,1118,local,0.640463,0.359537,1391744,0
A10_BA_0.4_t06.jpeg,1119,local,0.475575,0.524425,1391744,0
A10_BA_0.4_t07.jpeg,1120,local,0.409738,0.590262,1391744,0
