Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
A08_t17.TIF,4617,local,0.344339,0.655661,1391744,0
A08_t18.TIF,4618,local,0.294002,0.705998,1391744,0
A08_t19.TIF,4619,local,0.311376,0.688624,1391744,0
A08_t20.TIF,4620,local,0.315156,0.684844,1391744,0
A08_t21.TIF,4621,local,0.36055,0.63945,1391744,0
A08_t22.TIF,4622,local,0.330605,0.669395,1391744,0
A08_t23.TIF,4623,local,0.353874,0.646126,1391744,0
A08_t24.TIF,4624,local,0.340987,0.659013,1391744,0
A09_t0.TIF,4353,local,0.977781,0.022219,1391744,0
A09_t01.TIF,4625,local,0.942013,0.057987,1391744,0
A09_t02.TIF,4626,local,0.905924,0.094076,1391744,0
A09_t03.TIF,4627,local,0.910141,0.089859,1391744,0
A09_t04.TIF,4628,local,0.908252,0.091748,1391744,0
A09_t05.TIF,4629,local,0.904121,0.095879,1391744,0
A09_t06.TIF,4630,local,0.898979,0.101021,1391744,0
A09_t07.TIF,4631,local,0.907346,0.092654,1391744,0
A09_t08.TIF,4632,local,0.898269,0.101731,1391744,0
A09_t09.TIF,4633,local,0.902597,0.097403,1391744,0
A09_t10.TIF,4634,local,0.894501,0.105499,1391744,0
A09_t11.TIF,4635,local,0.898914,0.101086,1391744,0
A09_t12.TIF,4636,local,0.897265,0.102735,1391744,0
A09_t13.TIF,4637,local,0.880861,0.119139,1391744,0
A09_t14.TIF,4638,local,0.89263,0.10737,1391744,0
A09_t15.TIF,4639,local,0.898349,0.101651,1391744,0
A09_t16.TIF,4640,local,0.890589,0.109411,1391744,0
A09_t17.TIF,4641,local,0.891338,0.108662,1391744,0
A09_t18.TIF,4642,local,0.884036,0.115964,1391744,0
A09_t19.TIF,4643,local,0.893113,0.106887,1391744,0
A09_t20.TIF,4644,local,0.894109,0.105891,1391744,0
A09_t21.TIF,4645,local,0.891927,0.108073,1391744,0
A09_t22.TIF,4646,local,0.890861,0.109139,1391744,0
A09_t23.TIF,4647,local,0.891459,0.108541,1391744,0
A09_t24.TIF,4648,local,0.905041,0.094959,1391744,0
A10_t0.TIF,4354,local,0.979885,0.020115,1391744,0
A10_t01.TIF,4649,local,0.961297,0.038703,1391744,0
A10_t02.TIF,4650,local,0.839107,0.160893,1391744,0
A10_t03.TIF,4651,local,0.754976,0.245024,1391744,0
A10_t04.TIF,4652,local,0.637338,0.362662,1391744,0
A10_t05.TIF,4653,local,0.548718,0.451282,1391744,0
A10_t06.TIF,4654,local,0.533114,0.466886,1391744,0
A10_t07.TIF,4655,local,0.480035,0.519965,1391744,0
A10_t08.TIF,4656,local,0.496722,0.503278,1391744,0
A10_t09.TIF,4657,local,0.467207,0.532793,1391744,0
A10_t10.TIF,4658,local,0.403275,0.596725,1391744,0
A10_t11.TIF,4659,local,0.400597,0.599403,1391744,0
A10_t12.TIF,4660,local,0.445279,0.554721,1391744,0
A10_t13.TIF,4661,local,0.380057,0.619943,1391744,0
A10_t14.TIF,4662,local,0.381327,0.618673,1391744,0
A10_t15.TIF,4663,local,0.391782,0.608218,1391744,0
A10_t16.TIF,4664,local,0.429792,0.570208,1391744,0
A10_t17.TIF,4665,local,0.408369,0.591631,1391744,0
A10_t18.TIF,4666,local,0.348075,0.651925,1391744,0
A10_t19.TIF,4667,local,0.361748,0.638252,1391744,0
A10_t20.TIF,4668,local,0.40431,0.59569,1391744,0
A10_t21.TIF,4669,local,0.369355,0.630645,1391744,0
A10_t22.TIF,4670,local,0.344593,0.655407,1391744,0
A10_t23.TIF,4671,local,0.379528,0.620472,1391744,0
A10_t24.TIF,4672,local,0.351873,0.648127,1391744,0
A11_t0.TIF,4355,local,0.973039,0.026961,1391744,0
A11_t01.TIF,4673,local,0.950323,0.049677,1391744,0
A11_t02.TIF,4674,local,0.922112,0.077888,1391744,0
A11_t03.TIF,4675,local,0.901883,0.098117,1391744,0
A11_t04.TIF,4676,local,0.904722,0.095278,1391744,0
A11_t05.TIF,4677,local,0.897164,0.102836,1391744,0
A11_t06.TIF,4678,local,0.895399,0.104601,1391744,0
A11_t07.TIF,4679,local,0.898368,0.101632,1391744,0
A11_t08.TIF,4680,local,0.891926,0.108074,1391744,0
A11_t09.TIF,4681,local,0.888472,0.111528,1391744,0
A11_t10.TIF,4682,local,0.902722,0.097278,1391744,0
A11_t11.TIF,4683,local,0.897425,0.102575,1391744,0
A11_t12.TIF,4684,local,0.894854,0.105146,1391744,0
A11_t13.TIF,4685,local,0.900351,0.099649,1391744,0
A11_t14.TIF,4686,local,0.905463,0.094537,1391744,0
A11_t15.TIF,4687,local,0.902121,0.097879,1391744,0
A11_t16.TIF,4688,local,0.885426,0.114574,1391744,0
