Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
A06_t11.TIF,4563,local,0.495424,0.504576,1391744,0
A06_t12.TIF,4564,local,0.430432,0.569568,1391744,0
A06_t13.TIF,4565,local,0.446597,0.553403,1391744,0
A06_t14.TIF,4566,local,0.460903,0.539097,1391744,0
A06_t15.TIF,4567,local,0.477644,0.522356,1391744,0
A06_t16.TIF,4568,local,0.407829,0.592171,1391744,0
A06_t17.TIF,4569,local,0.413518,0.586482,1391744,0
A06_t18.TIF,4570,local,0.365749,0.634251,1391744,0
A06_t19.TIF,4571,local,0.416728,0.583272,1391744,0
A06_t20.TIF,4572,local,0.419372,0.580628,1391744,0
A06_t21.TIF,4573,local,0.422355,0.577645,1391744,0
A06_t22.TIF,4574,local,0.409418,0.590582,1391744,0
A06_t23.TIF,4575,local,0.445486,0.554514,1391744,0
A06_t24.TIF,4576,local,0.429951,0.570049,1391744,0
A07_t0.TIF,4351,local,0.967591,0.032409,1391744,0
A07_t01.TIF,4577,local,0.949399,0.050601,1391744,0
A07_t02.TIF,4578,local,0.891015,0.108985,1391744,0
A07_t03.TIF,4579,local,0.891173,0.108827,1391744,0
A07_t04.TIF,4580,local,0.883108,0.116892,1391744,0
A07_t05.TIF,4581,local,0.898879,0.101121,1391744,0
A07_t06.TIF,4582,local,0.909237,0.090763,1391744,0
A07_t07.TIF,4583,local,0.902459,0.097541,1391744,0
A07_t08.TIF,4584,local,0.900309,0.099691,1391744,0
A07_t09.TIF,4585,local,0.882159,0.117841,1391744,0
A07_t10.TIF,4586,local,0.879909,0.120091,1391744,0
A07_t11.TIF,4587,local,0.879085,0.120915,1391744,0
A07_t12.TIF,4588,local,0.883905,0.116095,1391744,0
A07_t13.TIF,4589,local,0.861316,0.138684,1391744,0
A07_t14.TIF,4590,local,0.870662,0.129338,1391744,0
A07_t15.TIF,4591,local,0.862747,0.137253,1391744,0
A07_t16.TIF,4592,local,0.865938,0.134062,1391744,0
A07_t17.TIF,4593,local,0.857593,0.142407,1391744,0
A07_t18.TIF,4594,local,0.831264,0.168736,1391744,0
A07_t19.TIF,4595,local,0.843801,0.156199,1391744,0
A07_t20.TIF,4596,local,0.860681,0.139319,1391744,0
A07_t21.TIF,4597,local,0.835184,0.164816,1391744,0
A07_t22.TIF,4598,local,0.845152,0.154848,1391744,0
A07_t23.TIF,4599,local,0.845813,0.154187,1391744,0
A07_t24.TIF,4600,local,0.843068,0.156932,1391744,0
A08_t0.TIF,4352,local,0.939983,0.060017,1391744,0
A08_t01.TIF,4601,local,0.949487,0.050513,1391744,0
A08_t02.TIF,4602,local,0.84849,0.15151,1391744,0
A08_t03.TIF,4603,local,0.730809,0.269191,1391744,0
A08_t04.TIF,4604,local,0.598541,0.401459,1391744,0
A08_t05.TIF,4605,local,0.578906,0.421094,1391744,0
A08_t06.TIF,4606,local,0.52132,0.47868,1391744,0
A08_t07.TIF,4607,local,0.496552,0.503448,1391744,0
A08_t08.TIF,4608,local,0.463184,0.536816,1391744,0
A08_t09.TIF,4609,local,0.451352,0.548648,1391744,0
A08_t10.TIF,4610,local,0.43135,0.56865,1391744,0
A08_t11.TIF,4611,local,0.428226,0.571774,1391744,0
A08_t12.TIF,4612,local,0.413129,0.586871,1391744,0
A08_t13.TIF,4613,local,0.350889,0.649111,1391744,0
A08_t14.TIF,4614,local,0.404023,0.595977,1391744,0
A08_t15.TIF,4615,local,0.408157,0.591843,1391744,0
A08_t16.TIF,4616,local,0.391996,0.608004,1391744,0
A08_t17.TIF,4617,local,0.357927,0.642073,1391744,0
A08_t18.TIF,4618,local,0.309255,0.690745,1391744,0
A08_t19.TIF,4619,local,0.325407,0.674593,1391744,0
A08_t20.TIF,4620,local,0.323811,0.676189,1391744,0
A08_t21.TIF,4621,local,0.370014,0.629986,1391744,0
A08_t22.TIF,4622,local,0.343467,0.656533,1391744,0
A08_t23.TIF,4623,local,0.362786,0.637214,1391744,0
A08_t24.TIF,4624,local,0.343501,0.656499,1391744,0
A09_t0.TIF,4353,local,0.977253,0.022747,1391744,0
A09_t01.TIF,4625,local,0.940634,0.059366,1391744,0
A09_t02.TIF,4626,local,0.903726,0.096274,1391744,0
A09_t03.TIF,4627,local,0.90798,0.09202,1391744,0
A09_t04.TIF,4628,local,0.9025,0.0975,1391744,0
A09_t05.TIF,4629,local,0.915223,0.084777,1391744,0
A09_t06.TIF,4630,local,0.914573,0.085427,1391744,0
A09_t07.TIF,4631,local,0.920806,0.079194,1391744,0
A09_t08.TIF,4632,local,0.911742,0.088258,1391744,0
A09_t09.TIF,4633,local,0.91251,0.08749,1391744,0
A09_t10.TIF,4634,local,0.904881,0.095119,1391744,0
A09_t11.TIF,4635,local,0.906492,0.093508,1391744,0
A09_t12.TIF,4636,local,0.905797,0.094203,1391744,0
A09_t13.TIF,4637,local,0.89078,0.10922,1391744,0
A09_t14.TIF,4638,local,0.901406,0.098594,1391744,0
A09_t15.TIF,4639,local,0.904829,0.095171,1391744,0
A09_t16.TIF,4640,local,0.899378,0.100622,1391744,0
A09_t17.TIF,4641,local,0.897176,0.102824,1391744,0
A09_t18.TIF,4642,local,0.890098,0.109902,1391744,0
A09_t19.TIF,4643,local,0.901161,0.098839,1391744,0
A09_t20.TIF,4644,local,0.900433,0.099567,1391744,0
A09_t21.TIF,4645,local,0.900511,0.099489,1391744,0
A09_t22.TIF,4646,local,0.898878,0.101122,1391744,0
A09_t23.TIF,4647,local,0.89971,0.10029,1391744,0
A09_t24.TIF,4648,local,0.912168,0.087832,1391744,0
A10_t0.TIF,4354,local,0.979783,0.020217,1391744,0
A10_t01.TIF,4649,local,0.960548,0.039452,1391744,0
A10_t02.TIF,4650,local,0.83646,0.16354,1391744,0
A10_t03.TIF,4651,local,0.751208,0.248792,1391744,0
A10_t04.TIF,4652,local,0.631334,0.368666,1391744,0
A10_t05.TIF,4653,local,0.608378,0.391622,1391744,0
A10_t06.TIF,4654,local,0.591567,0.408433,1391744,0
A10_t07.TIF,4655,local,0.541517,0.458483,1391744,0
A10_t08.TIF,4656,local,0.54514,0.45486,1391744,0
A10_t09.TIF,4657,local,0.505489,0.494511,1391744,0
A10_t10.TIF,4658,local,0.438006,0.561994,1391744,0
A10_t11.TIF,4659,local,0.42891,0.57109,1391744,0
A10_t12.TIF,4660,local,0.471337,0.528663,1391744,0
A10_t13.TIF,4661,local,0.40177,0.59823,1391744,0
A10_t14.TIF,4662,local,0.403426,0.596574,1391744,0
A10_t15.TIF,4663,local,0.404788,0.595212,1391744,0
A10_t16.TIF,4664,local,0.447237,0.552763,1391744,0
A10_t17.TIF,4665,local,0.413168,0.586832,1391744,0
A10_t18.TIF,4666,local,0.354459,0.645541,1391744,0
